time,FLOW,SALT,TEMP,OGM_doc,OGM_poc,OGM_don,NIT_nit,NIT_amm,OGM_pon,PHS_frp,OGM_dop,OGM_pop,PHS_frp_ads
2018-12-31,NA,0,NA,125,12.5,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-01,1.96249967371261,0,3.50520501322746,125,12.5,9.50179459053556,2.37544864763389,2.37544864763389,9.50179459053556,0.00782958327911014,0.0380862779848239,0.0867889400769158,0.13270480134085
2019-01-02,1.96249967362929,0,1.03190450997308,125,12.5,8.33898453055831,2.08474613263958,2.08474613263958,8.33898453055831,0.0133091821676302,0.0647412759679638,0.147528900637799,0.225579358773393
2019-01-03,1.96249967395102,0,1.03493865209803,125,12.5,24.847609415525,6.21190235388126,6.21190235388126,24.847609415525,0.00898641574017767,0.0437135816513727,0.0996121337979016,0.152312131189452
2019-01-04,1.94553455958427,0,1.04064376865609,125,12.5,34.3869030158913,8.59672575397283,8.59672575397283,34.3869030158913,0.00847614412136622,0.0412314129293577,0.0939559026334493,0.143663459684173
2019-01-05,1.94553455997892,0,1.34421728090277,125,12.5,25.5466956172427,6.38667390431068,6.38667390431068,25.5466956172427,0.014388317330164,0.069990628368764,0.159490839558089,0.243869785257017
2019-01-06,1.94553455983335,0,1.03632696430478,125,12.5,20.163325023079,5.04083125576975,5.04083125576975,20.163325023079,0.0116086269142239,0.0564690834641059,0.128678677998346,0.196756388376676
2019-01-07,1.9455345594387,0,1.03493865224693,125,12.5,13.8817136666139,3.47042841665348,3.47042841665348,13.8817136666139,0.00980781295591687,0.0477091918364092,0.10871711310457,0.166234117896896
2019-01-08,1.94553456013974,0,1.03337786337741,125,12.5,22.6413156787087,5.66032891967716,5.66032891967716,22.6413156787087,0.0143022434142259,0.0695719298285228,0.158536732083115,0.242410905325864
2019-01-09,1.94553455965348,0,1.91217127486096,125,12.5,12.8458377607851,3.21145944019627,3.21145944019627,12.8458377607851,0.00700828448762352,0.034091146575389,0.0776850517780641,0.118784482841077
2019-01-10,1.94553455995243,0,1.03234878803888,125,12.5,17.4904611380147,4.37261528450367,4.37261528450367,17.4904611380147,0.0141683166044918,0.0689204553472736,0.157052187446401,0.240140959398166
2019-01-11,1.9455345594387,0,1.03493865224693,125,12.5,15.3117741950392,3.82794354875979,3.82794354875979,15.3117741950392,0.00701863169811402,0.0341414796162496,0.0777997479757046,0.118959859290068
2019-01-12,1.9455345594387,0,1.03493865224693,125,12.5,22.6460362981086,5.66150907452715,5.66150907452715,22.6460362981086,0.0146795327786747,0.0714072187708411,0.162718888767004,0.24880564031652
2019-01-13,1.92888186491633,0,1.03493865210216,125,12.5,11.459567161018,2.8648917902545,2.8648917902545,11.459567161018,0.00715819806973384,0.0348203872205697,0.0793468057221345,0.121325391012438
2019-01-14,1.92888186491633,0,1.03493865210216,125,12.5,33.330402986195,8.33260074654876,8.33260074654876,33.330402986195,0.0123476281391558,0.0600638860328425,0.136870318695049,0.209281832867047
2019-01-15,1.92888186491633,0,1.03493865210216,125,12.5,12.1497888164061,3.03744720410153,3.03744720410153,12.1497888164061,0.0160623295099434,0.0781337045653177,0.178046838974626,0.272242873049887
2019-01-16,1.92888186491633,0,1.03493865210216,125,12.5,35.613049503755,8.90326237593874,8.90326237593874,35.613049503755,0.0125715117787121,0.0611529471269555,0.139352011919961,0.213076470825629
2019-01-17,1.92888186491633,0,1.03493865210216,125,12.5,15.843717291867,3.96092932296676,3.96092932296676,15.843717291867,0.00841494993024495,0.0409337394911915,0.0932775805827152,0.142626270004152
2019-01-18,1.92888186491633,0,1.03493865210216,125,12.5,33.7904079565588,8.44760198913969,8.44760198913969,33.7904079565588,0.0114706684269829,0.055797997263459,0.127149443241471,0.194418108931913
2019-01-19,1.92888186491633,0,1.03493865210216,125,12.5,13.225976552451,3.30649413811274,3.30649413811274,13.225976552451,0.0123721678690165,0.0601832572611478,0.13714233536164,0.209697760491804
2019-01-20,1.92888186491633,0,1.03493865210216,125,12.5,30.8112227073775,7.70280567684437,7.70280567684437,30.8112227073775,0.00680681841006783,0.0331111336218554,0.0754518515285485,0.115369803560472
2019-01-21,1.92888186491633,0,1.03493865210216,125,12.5,21.6605444504905,5.41513611262262,5.41513611262262,21.6605444504905,0.0136277396330015,0.0662908690622277,0.151060029152254,0.230978637847483
2019-01-22,1.92888186491633,0,1.03493865210216,125,12.5,17.4930466695178,4.37326166737944,4.37326166737944,17.4930466695178,0.0101408766498549,0.0493293491272605,0.112409039474663,0.171879265251779
2019-01-23,1.92888186483724,0,1.03468601392028,125,12.5,39.2006847343128,9.80017118357821,9.80017118357821,39.2006847343128,0.0139575460753112,0.067895181756175,0.154715849716162,0.236568577547648
2019-01-24,1.92888186481769,0,4.59300886657646,125,12.5,14.273225630064,3.568306407516,3.568306407516,14.273225630064,0.00642420785181767,0.0312499602283334,0.0712107107642163,0.108884878844367
