time,Volume,Vol Snow,Vol Blue Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Local Runoff,Snowfall,Lake Level,Surface Area,Blue Ice Thickness,Snow Thickness,Snow Density,White Ice Thickness,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,Surface Wave Height,Surface Wave Length,Surface Wave Period,LakeNumber,Max dT/dz,CD,CHE,z/L
2015-01-01 24:00:00,187450263.419356,    0.000000,    0.000000,    0.000000,57760.452481,72518.242148,    0.000000,-43903.094916,    0.000000,    0.000000,    0.000000,   33.330479,16287423.073719,    0.000000,    0.000000,    0.000000,    0.000000,    0.100000,   21.034103,    1.047784,   21.034103,   36.328797,  -76.236985,  -60.966944, -106.547984,    0.000000,    0.000000,    0.220076,    5.193490,    1.823833,   36.789843,    0.323908,    0.000547,    0.000587,    0.000000
2015-01-02 24:00:00,187344679.009862,    0.000000,    0.000000,    0.000000,115520.904963,145073.014695,    0.000000,-75985.524033,   35.826960,    0.000000,    0.000000,   33.324003,16282557.016945,    0.000000,    0.000000,    0.000000,    0.000000,    0.099997,   20.819938,    3.236967,   20.819938,   53.698643, -132.205236, -110.574517, -190.778411,    0.000000,    0.000000,    0.176943,    4.241508,    1.648221,   54.344807,    0.255952,    0.000547,    0.000587,    0.000000
2015-01-03 24:00:00,187242720.993585,    0.000000,    0.000000,    0.000000,115520.904963,305816.744427,    0.000000,-69388.397513,157577.623949,    0.000000,    0.000000,   33.317748,16277858.089346,    0.000000,    0.000000,    0.000000,    0.000000,    0.099988,   20.330924,    2.656686,   20.330924,   47.990403, -120.764162, -104.259458, -180.955300,    0.000000,    0.000000,    0.449942,    9.917345,    2.520305,   11.858601,    0.276021,    0.000547,    0.000587,    0.000000
2015-01-04 24:00:00,187148552.870398,    0.000000,    0.000000,    0.000000,113780.002926,367423.604341,    0.000000,-58750.402026,217904.032423,    0.000000,    0.000000,   33.311972,16273518.173671,    0.000000,    0.000000,    0.000000,    0.000000,    0.099973,   20.288336,    2.858267,   20.288336,   28.046906, -102.340819,  -82.656898, -123.198897,    0.000000,    0.000000,    0.262673,    6.108831,    1.978037,   29.505621,    0.284402,    0.000547,    0.000587,    0.000000
2015-01-05 24:00:00,186995809.343384,    0.000000,    0.000000,    0.000000,113252.006193,147377.750870,    0.000000,-120673.343623, 2293.983975,    0.000000,    0.000000,   33.302602,16266478.699966,    0.000000,    0.000000,    0.000000,    0.000000,    0.099953,   20.066863,    2.737518,   20.066863,   56.473712, -210.324823, -198.576263, -195.232978,    0.000000,    0.000000,    0.400319,    8.936405,    2.392417,   14.736923,    0.357086,    0.000547,    0.000587,    0.000000
2015-01-06 24:00:00,185251952.672323,    0.000000,    0.000000,    0.000000,114036.024707,1819159.620572,    0.000000,-44679.526575, 5871.078315,    0.000000,    0.000000,   33.195144,16191274.327278,    0.000000,    0.000000,    0.000000,    0.000000,    0.099926,   20.976145,    2.597546,   20.976145,   53.809449,  -78.229512,  -85.341045, -197.935611,    0.000000,    0.000000,    0.087350,    2.163362,    1.177118,  149.931007,    0.377465,    0.000547,    0.000587,    0.000000
2015-01-07 24:00:00,185137728.719276,    0.000000,    0.000000,    0.000000,114564.021440,143741.108957,    0.000000,-85192.382865,    0.000000,    0.000000,    0.000000,   33.188076,16186487.167933,    0.000000,    0.000000,    0.000000,    0.000000,    0.099893,   19.386671,    2.806671,   19.386671,   36.302808, -149.234492, -161.161110, -211.275943,    0.000000,    0.000000,    0.446391,    9.844294,    2.511006,   12.937202,    0.337799,    0.000547,    0.000587,    0.000000
2015-01-08 24:00:00,185033106.787177,    0.000000,    0.000000,    0.000000,114564.021440,143741.108957,    0.000000,-75552.427924,    0.000000,    0.000000,    0.000000,   33.181602,16182102.432100,    0.000000,    0.000000,    0.000000,    0.000000,    0.099855,   17.584527,    3.795139,   17.584527,   67.218621, -132.613019, -170.550777, -239.620190,    0.000000,    0.000000,    0.254279,    5.928564,    1.948634,   35.850434,    0.260731,    0.000547,    0.000587,    0.000000
2015-01-09 24:00:00,184931884.276463,    0.000000,    0.000000,    0.000000,114564.021440,166333.698204,    0.000000,-71675.923888,22167.231324,    0.000000,    0.000000,   33.175339,16177860.167012,    0.000000,    0.000000,    0.000000,    0.000000,    0.099811,   16.081767,    3.904521,   16.081767,   46.143872, -126.071404, -141.963525, -189.086384,    0.000000,    0.000000,    0.179890,    4.306385,    1.660779,   69.105924,    0.277811,    0.000547,    0.000587,    0.000000
2015-01-10 24:00:00,184853471.556919,    0.000000,    0.000000,    0.000000,114564.021440,143741.108957,    0.000000,-49281.149145,    0.000000,    0.000000,    0.000000,   33.170487,16174573.866958,    0.000000,    0.000000,    0.000000,    0.000000,    0.099760,   15.184051,    3.905983,   15.184051,   78.807395,  -86.829151, -103.611392, -214.845948,    0.000000,    0.000000,    0.139402,    3.388348,    1.473158,  110.248003,    0.309144,    0.000547,    0.000587,    0.000000
