time,Volume,Vol Snow,Vol Blue Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Local Runoff,Snowfall,Lake Level,Surface Area,Blue Ice Thickness,Snow Thickness,Snow Density,White Ice Thickness,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,Surface Wave Height,Surface Wave Length,Surface Wave Period,LakeNumber,Max dT/dz,CD,CHE,z/L
2015-01-01 24:00:00,187450128.513173,    0.000000,    0.000000,    0.000000,57760.452481,72518.242148,    0.000000,-44037.881018,    0.000000,    0.000000,    0.000000,   33.330471,16287416.856313,    0.000000,    0.000000,    0.000000,    0.000000,    0.100000,   20.934160,    1.100717,   20.934160,   36.328811,  -76.467023,  -61.069802, -106.681114,    0.000000,    0.000000,    0.220076,    5.193490,    1.823833,   36.856600,    0.333677,    0.000547,    0.000587,    0.000000
2015-01-02 24:00:00,187348448.510931,    0.000000,    0.000000,    0.000000,115520.904963,145073.014695,    0.000000,-72085.710440,   35.826990,    0.000000,    0.000000,   33.324234,16282730.741515,    0.000000,    0.000000,    0.000000,    0.000000,    0.099997,   19.217209,    3.806196,   19.217209,   53.698176, -125.526372, -107.279427, -186.724011,    0.000000,    0.000000,    0.176943,    4.241518,    1.648223,   57.243315,    0.281088,    0.000547,    0.000587,    0.000000
2015-01-03 24:00:00,187257082.844362,    0.000000,    0.000000,    0.000000,115520.904963,305816.744427,    0.000000,-58816.276584,157583.038938,    0.000000,    0.000000,   33.318629,16278519.982343,    0.000000,    0.000000,    0.000000,    0.000000,    0.099988,   17.723790,    3.994852,   17.723790,   47.989257, -102.625181,  -94.982867, -168.871720,    0.000000,    0.000000,    0.449946,    9.917447,    2.520318,   12.836649,    0.267020,    0.000547,    0.000587,    0.000000
2015-01-04 24:00:00,187176253.959179,    0.000000,    0.000000,    0.000000,113780.002926,367423.604341,    0.000000,-45438.073908,217914.497380,    0.000000,    0.000000,   33.313671,16274794.830626,    0.000000,    0.000000,    0.000000,    0.000000,    0.099973,   16.891614,    3.859609,   16.891614,   28.046410,  -79.408754,  -70.400036, -106.702870,    0.000000,    0.000000,    0.262677,    6.108944,    1.978056,   33.955174,    0.266255,    0.000547,    0.000587,    0.000000
2015-01-05 24:00:00,187054048.126312,    0.000000,    0.000000,    0.000000,113252.006193,147377.750870,    0.000000,-90207.836941, 2294.253115,    0.000000,    0.000000,   33.306175,16269162.744187,    0.000000,    0.000000,    0.000000,    0.000000,    0.099953,   15.257607,    3.659749,   15.257607,   56.470889, -157.908203, -169.533787, -173.605399,    0.000000,    0.000000,    0.400334,    8.936772,    2.392466,   18.392431,    0.340686,    0.000547,    0.000587,    0.000000
2015-01-06 24:00:00,185323612.057088,    0.000000,    0.000000,    0.000000,114036.024707,1819159.620572,    0.000000,-31159.480071, 5872.095017,    0.000000,    0.000000,   33.199578,16194277.593094,    0.000000,    0.000000,    0.000000,    0.000000,    0.099926,   14.544558,    3.817143,   14.544558,   53.808751,  -54.866296,  -72.018063, -168.384950,    0.000000,    0.000000,    0.087353,    2.163437,    1.177139,  236.096135,    0.300927,    0.000547,    0.000587,    0.000000
2015-01-07 24:00:00,185238581.529825,    0.000000,    0.000000,    0.000000,114564.021440,143741.108957,    0.000000,-55961.392107,    0.000000,    0.000000,    0.000000,   33.194317,16190713.938778,    0.000000,    0.000000,    0.000000,    0.000000,    0.099893,   13.186887,    3.947939,   13.186887,   36.300855,  -98.663141, -131.443768, -178.544546,    0.000000,    0.000000,    0.446416,    9.844951,    2.511090,   19.456952,    0.276901,    0.000547,    0.000587,    0.000000
2015-01-08 24:00:00,185158626.256992,    0.000000,    0.000000,    0.000000,114564.021440,143741.108957,    0.000000,-50865.425157,    0.000000,    0.000000,    0.000000,   33.189369,16187362.989863,    0.000000,    0.000000,    0.000000,    0.000000,    0.099855,   12.343502,    4.084728,   12.343502,   67.216827,  -89.817242, -143.373063, -209.183719,    0.000000,    0.000000,    0.254296,    5.929022,    1.948709,   54.158700,    0.253409,    0.000547,    0.000587,    0.000000
2015-01-09 24:00:00,185079459.167288,    0.000000,    0.000000,    0.000000,114564.021440,166333.698204,    0.000000,-49612.952567,22174.886664,    0.000000,    0.000000,   33.184470,16184045.073933,    0.000000,    0.000000,    0.000000,    0.000000,    0.099811,   11.647363,    4.187153,   11.647363,   46.142808,  -87.694010, -115.923416, -163.489832,    0.000000,    0.000000,    0.179904,    4.306754,    1.660850,  103.102151,    0.430599,    0.000547,    0.000587,    0.000000
2015-01-10 24:00:00,185014160.115333,    0.000000,    0.000000,    0.000000,114564.021440,143741.108957,    0.000000,-36169.770288,    0.000000,    0.000000,    0.000000,   33.180430,16181308.371530,    0.000000,    0.000000,    0.000000,    0.000000,    0.099760,   11.136150,    4.075121,   11.136150,   78.806079,  -63.984356,  -87.203580, -193.204484,    0.000000,    0.000000,    0.139414,    3.388648,    1.473224,  161.310837,    0.255687,    0.000547,    0.000587,    0.000000
