time,Volume,Vol Snow,Vol Blue Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Local Runoff,Snowfall,Lake Level,Surface Area,Blue Ice Thickness,Snow Thickness,Snow Density,White Ice Thickness,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,Surface Wave Height,Surface Wave Length,Surface Wave Period,LakeNumber,Max dT/dz,CD,CHE,z/L
2015-01-01 24:00:00,187450126.792478,    0.000000,    0.000000,    0.000000,57760.452481,72518.242148,    0.000000,-44039.600180,    0.000000,    0.000000,    0.000000,   33.330471,16287416.777011,    0.000000,    0.000000,    0.000000,    0.000000,    0.100000,   20.935989,    0.936117,   20.935989,   36.328811,  -76.469960,  -61.071147, -106.682900,    0.000000,    0.000000,    0.220076,    5.193490,    1.823833,   36.706768,    0.328082,    0.000547,    0.000587,    0.000000
2015-01-02 24:00:00,187348661.802330,    0.000000,    0.000000,    0.000000,115520.904963,145073.014695,    0.000000,-71870.951138,   35.826995,    0.000000,    0.000000,   33.324247,16282740.571452,    0.000000,    0.000000,    0.000000,    0.000000,    0.099997,   19.217688,    3.565075,   19.217688,   53.698159, -125.158410, -107.096874, -186.521158,    0.000000,    0.000000,    0.176943,    4.241519,    1.648224,   57.188110,    0.265138,    0.000547,    0.000587,    0.000000
2015-01-03 24:00:00,187257031.378090,    0.000000,    0.000000,    0.000000,115520.904963,305816.744427,    0.000000,-59080.565418,157583.010636,    0.000000,    0.000000,   33.318626,16278517.610423,    0.000000,    0.000000,    0.000000,    0.000000,    0.099988,   17.541602,    3.078579,   17.541602,   47.989282, -103.078936,  -95.225967, -169.287538,    0.000000,    0.000000,    0.449946,    9.917446,    2.520318,   13.264805,    0.356221,    0.000547,    0.000587,    0.000000
2015-01-04 24:00:00,187176529.747161,    0.000000,    0.000000,    0.000000,113780.002926,367423.604341,    0.000000,-45111.442286,217914.533334,    0.000000,    0.000000,   33.313688,16274807.540836,    0.000000,    0.000000,    0.000000,    0.000000,    0.099973,   16.836870,    3.163839,   16.836870,   28.046402,  -78.845019,  -70.074084, -106.311092,    0.000000,    0.000000,    0.262677,    6.108946,    1.978056,   34.187755,    0.290093,    0.000547,    0.000587,    0.000000
2015-01-05 24:00:00,187054775.759306,    0.000000,    0.000000,    0.000000,113252.006193,147377.750870,    0.000000,-89756.971879, 2294.256853,    0.000000,    0.000000,   33.306219,16269196.278527,    0.000000,    0.000000,    0.000000,    0.000000,    0.099953,   15.243258,    3.162227,   15.243258,   56.470862, -157.130046, -169.056277, -173.247440,    0.000000,    0.000000,    0.400334,    8.936776,    2.392467,   18.415229,    0.447950,    0.000547,    0.000587,    0.000000
2015-01-06 24:00:00,185324531.368798,    0.000000,    0.000000,    0.000000,114036.024707,1819159.620572,    0.000000,-30964.370985, 5872.108150,    0.000000,    0.000000,   33.199635,16194316.121717,    0.000000,    0.000000,    0.000000,    0.000000,    0.099926,   14.536174,    3.017482,   14.536174,   53.808744,  -54.527832,  -71.793592, -167.914556,    0.000000,    0.000000,    0.087353,    2.163438,    1.177139,  237.808075,    0.396455,    0.000547,    0.000587,    0.000000
2015-01-07 24:00:00,185239543.153772,    0.000000,    0.000000,    0.000000,114564.021440,143741.108957,    0.000000,-55919.134001,    0.000000,    0.000000,    0.000000,   33.194376,16190754.240719,    0.000000,    0.000000,    0.000000,    0.000000,    0.099893,   13.260991,    3.446957,   13.260991,   36.300851,  -98.589507, -131.391838, -178.498789,    0.000000,    0.000000,    0.446416,    9.844958,    2.511090,   18.908965,    0.354319,    0.000547,    0.000587,    0.000000
2015-01-08 24:00:00,185159344.865764,    0.000000,    0.000000,    0.000000,114564.021440,143741.108957,    0.000000,-51108.969747,    0.000000,    0.000000,    0.000000,   33.189414,16187393.106967,    0.000000,    0.000000,    0.000000,    0.000000,    0.099855,   12.401435,    3.607920,   12.401435,   67.216845,  -90.240682, -143.689710, -209.526609,    0.000000,    0.000000,    0.254296,    5.929025,    1.948709,   52.839522,    0.322300,    0.000547,    0.000587,    0.000000
2015-01-09 24:00:00,185079976.524858,    0.000000,    0.000000,    0.000000,114564.021440,166333.698204,    0.000000,-49814.583324,22174.923683,    0.000000,    0.000000,   33.184502,16184066.756541,    0.000000,    0.000000,    0.000000,    0.000000,    0.099811,   11.704712,    3.719192,   11.704712,   46.142818,  -88.045510, -116.197701, -163.757691,    0.000000,    0.000000,    0.179904,    4.306755,    1.660850,   99.745881,    0.295157,    0.000547,    0.000587,    0.000000
2015-01-10 24:00:00,185014576.043849,    0.000000,    0.000000,    0.000000,114564.021440,143741.108957,    0.000000,-36271.377604,    0.000000,    0.000000,    0.000000,   33.180455,16181325.803216,    0.000000,    0.000000,    0.000000,    0.000000,    0.099760,   11.174687,    3.705166,   11.174687,   78.806089,  -64.161603,  -87.346867, -193.398351,    0.000000,    0.000000,    0.139414,    3.388648,    1.473224,  157.925783,    0.274221,    0.000547,    0.000587,    0.000000
