time,FLOW,SALT,TEMP,OGM_doc,OGM_poc,OGM_don,NIT_nit,NIT_amm,OGM_pon,PHS_frp,OGM_dop,OGM_pop,PHS_frp_ads
1988-08-04,0.0401721342797358,0,23.1117642072029,125,12.5,66.7636983736056,16.6909245934014,16.6909245934014,66.7636983736056,0.00180769455596596,0.00879336165359715,0.020037834569521,0.0306388907790841
1988-08-05,0.0401817973263595,0,22.8298527080344,125,12.5,32.1768546172154,8.04421365430384,8.04421365430384,32.1768546172154,0.0146420433031066,0.0712248547117219,0.162303327461554,0.248170225476383
1988-08-06,0.04036218110872,0,22.512964452991,125,12.5,7.54067559841192,1.88516889960298,1.88516889960298,7.54067559841192,0.0127819148590281,0.0621764332973059,0.141684276572955,0.216642624729289
1988-08-07,0.0411038303051683,0,20.7375418473748,125,12.5,4.5898293881988,1.1474573470497,1.1474573470497,4.5898293881988,0.0145443306518618,0.0707495406285479,0.161220207564705,0.246514078845115
1988-08-08,0.0409292319090912,0,19.3241331501338,125,12.5,13.840480481238,3.46012012030949,3.46012012030949,13.840480481238,0.00738423894961745,0.0359199420091561,0.081852411407624,0.125156592366398
1988-08-09,0.0401779196660191,0,20.7865090922415,125,12.5,33.7711089881939,8.44277724704848,8.44277724704848,33.7711089881939,0.0169609138704077,0.0825047844204576,0.188007418156722,0.287473116447587
1988-08-10,0.0401826682447247,0,22.1201729647898,125,12.5,2.48918718724443,0.622296796811107,0.622296796811107,2.48918718724443,0.0661749968768836,0.321902103451959,0.733533016228507,1.12161011655735
1988-08-11,0.0403496357370303,0,22.44231392445,125,12.5,4.2674965865744,1.0668741466436,1.0668741466436,4.2674965865744,0.0890373106782249,0.433113697705941,0.986955952263714,1.50910696064788
1988-08-12,0.0402152473627292,0,22.0935881525714,125,12.5,12.0815630901605,3.02039077254012,3.02039077254012,12.0815630901605,0.0437355653881619,0.212747580786483,0.484797623116236,0.74128076929088
1988-08-13,0.0404163465691312,0,22.152355251355,125,12.5,0.143123378858322,0.0357808447145805,0.0357808447145805,0.143123378858322,0.0731470594613556,0.355817051956085,0.810816557419094,1.23978066883653
1988-08-14,0.0431062194038083,0,23.5577167767681,125,12.5,31.9024752040588,7.97561880101469,7.97561880101469,31.9024752040588,0.0481666117670985,0.234301992833174,0.533914645689533,0.816383250289805
1988-08-15,0.043724053030693,0,21.8610025481756,125,12.5,23.6202453955964,5.90506134889911,5.90506134889911,23.6202453955964,0.00290724122445735,0.0141420039223603,0.0322260298439849,0.0492752749908026
1988-08-16,0.0418542535262782,0,16.2556166353768,125,12.5,105.427242473694,26.3568106184236,26.3568106184236,105.427242473694,0.0696647936800635,0.338877894680987,0.77221652655528,1.18075921491633
1988-08-17,0.0419297953263861,0,18.5861255206967,125,12.5,12.2146856945348,3.05367142363369,3.05367142363369,12.2146856945348,0.0446357590614176,0.217126488993676,0.494776041121477,0.75653828917657
1988-08-18,0.0411733819813919,0,16.3042348377529,125,12.5,17.8144399779744,4.45360999449359,4.45360999449359,17.8144399779744,0.00721934358067553,0.0351178238585403,0.0800245881654542,0.12236175560467
1988-08-19,0.0401175593527625,0,13.2665033763754,125,12.5,34.2530467376596,8.56326168441491,8.56326168441491,34.2530467376596,0.00881268381498141,0.0428684788966045,0.0976863595762346,0.14936752228782
1988-08-20,0.0398337229103036,0,15.8114135426306,125,12.5,14.8413374053753,3.71033435134382,3.71033435134382,14.8413374053753,0.0165538707273165,0.0805247609955904,0.183495448401102,0.280574080124008
1988-08-21,0.0398557654394046,0,14.0583829797364,125,12.5,11.5676772309124,2.89191930772809,2.89191930772809,11.5676772309124,0.0302335244459532,0.147068161287942,0.335130931994125,0.51243261772802
1988-08-22,0.0395118013039523,0,11.3711160927452,125,12.5,2.2193084651112,0.554827116277801,0.554827116277801,2.2193084651112,0.0342209545230049,0.166464643188176,0.379330580644834,0.580016178356015
1988-08-23,0.0395669180120606,0,12.3697009777887,125,12.5,9.52817125083232,2.38204281270808,2.38204281270808,9.52817125083232,0.0269664654604867,0.131175857409486,0.298916413748446,0.457058736618419
1988-08-24,0.0444469847238403,0,11.2623410293997,125,12.5,33.6024402938992,8.40061007347479,8.40061007347479,33.6024402938992,0.0274287863927783,0.133424774486904,0.304041123743678,0.46489468462336
1988-08-25,0.0445910387513996,0,14.8047793486794,125,12.5,15.9547527565642,3.98868818914106,3.98868818914106,15.9547527565642,0.0447814627781546,0.217835251141193,0.496391129778188,0.759007843697535
1988-08-26,0.0398321333645046,0,18.5759819641905,125,12.5,62.8211189403232,15.7052797350808,15.7052797350808,62.8211189403232,0.0239360997256195,0.116434925783946,0.265325580009409,0.405696605518975
1988-08-27,0.0396053006026652,0,18.3080524140891,125,12.5,63.8072012285124,15.9518003071281,15.9518003071281,63.8072012285124,0.0394576780496092,0.191938196614201,0.437378329566855,0.668774204230665
1988-08-28,0.0453370633967865,0,19.7396582470561,125,12.5,5.30547497468128,1.32636874367032,1.32636874367032,5.30547497468128,0.0137012159064205,0.066648287544791,0.151874494962695,0.232223998413906
1988-08-29,0.0509864621278184,0,18.8463505361675,125,12.5,23.7114561054704,5.92786402636759,5.92786402636759,23.7114561054704,0.0248666755125469,0.120961624950864,0.275640776020435,0.421469076483845
1988-08-30,0.0463577725224855,0,14.6613840437192,125,12.5,3.43988912626012,0.859972281565031,0.859972281565031,3.43988912626012,0.0390716436929883,0.190060368472672,0.43309923686804,0.6622312490337
1988-08-31,0.0407083737914536,0,14.1370774781232,125,12.5,11.8260526491543,2.95651316228858,2.95651316228858,11.8260526491543,0.0293174484502213,0.142611995003619,0.324976462482114,0.496905905935954
