time,FLOW,SALT,TEMP,OGM_doc,OGM_poc,OGM_don,NIT_nit,NIT_amm,OGM_pon,PHS_frp,OGM_dop,OGM_pop,PHS_frp_ads
1981-12-23,0.0355641041114646,0,0.633690788779528,125,12.5,11.973792218297,2.99344805457426,2.99344805457426,11.973792218297,0.107369444107095,0.522288651842986,1.19016299061085,1.81982108656093
1981-12-24,0.0355641041114646,0,0.633690788779528,125,12.5,6.24060345136966,1.56015086284242,1.56015086284242,6.24060345136966,0.0391072136933852,0.190233395423755,0.43349352127922,0.66283413039636
1981-12-25,0.0355035549731819,0,0.633690788779528,125,12.5,13.0474634946824,3.2618658736706,3.2618658736706,13.0474634946824,0.044166136884313,0.214842055691488,0.489570398683742,0.748578591259542
1981-12-26,0.0355035549731819,0,0.633690788779528,125,12.5,113.947636948756,28.486909237189,28.486909237189,113.947636948756,0.0316500383495292,0.153958661123981,0.350832628484612,0.536441327958122
1981-12-27,0.0355035549731819,0,0.633690788779528,125,12.5,116.835160267592,29.208790066898,29.208790066898,116.835160267592,0.111255562503273,0.541192312515922,1.23323962503628,1.88568750005548
1981-12-28,0.0355035549731819,0,0.633690788779528,125,12.5,63.7582530563244,15.9395632640811,15.9395632640811,63.7582530563244,0.0387057273321626,0.188280402446283,0.42904314703787,0.656029276816316
1981-12-29,0.0355035549731819,0,0.633690788779528,125,12.5,48.5804034380308,12.1451008595077,12.1451008595077,48.5804034380308,0.0506316538462164,0.246292960234984,0.56123901043094,0.858163624512142
1981-12-30,0.0355035549731819,0,0.633690788779528,125,12.5,15.4056768858446,3.85141922146116,3.85141922146116,15.4056768858446,0.065950165909712,0.320808434170972,0.731040822117826,1.11779942219851
1981-12-31,0.0355035549731819,0,0.633690788779528,125,12.5,187.040537058963,46.7601342647408,46.7601342647408,187.040537058963,0.0960813991775362,0.467379009558524,1.06503788240862,1.62849829114468
1982-01-01,0.0355035549731819,0,0.633690788779528,125,12.5,40.3574772623944,10.0893693155986,10.0893693155986,40.3574772623944,0.0536041906201424,0.260752588270862,0.594188824840224,0.908545603731228
