time,FLOW,SALT,TEMP,OGM_doc,OGM_poc,OGM_don,NIT_nit,NIT_amm,OGM_pon,PHS_frp,OGM_dop,OGM_pop,PHS_frp_ads
1988-02-20,0.0714204634379199,0,2.43350357191911,125,12.5,114.552379243006,28.6380948107516,28.6380948107516,114.552379243006,0.0139482566197613,0.0678499940656186,0.154612878463117,0.236411129148496
1988-02-21,0.071406278694863,0,0.633690788779528,125,12.5,143.168248824358,35.7920622060896,35.7920622060896,143.168248824358,0.0136217152980488,0.0662615642464406,0.150993250930914,0.230876530475402
1988-02-22,0.0693159074394133,0,0.633690788779528,125,12.5,200.767355861558,50.1918389653894,50.1918389653894,200.767355861558,0.0114084285296946,0.0554952370851248,0.126459529803734,0.193363195418553
1988-02-23,0.0694099607037697,0,1.82071439543655,125,12.5,34.9135396185264,8.72838490463162,8.72838490463162,34.9135396185264,0.0105536083061743,0.0513370437944408,0.116984064953186,0.178874717053801
1988-02-24,0.0694099607037697,0,0.633690788779528,125,12.5,79.6198235650264,19.9049558912566,19.9049558912566,79.6198235650264,0.00762747678550452,0.0371031497871152,0.0845486409783044,0.129279267550924
1988-02-25,0.0693159074394133,0,0.633690788779528,125,12.5,79.5674100074552,19.8918525018638,19.8918525018638,79.5674100074552,0.018526668303206,0.0901212508986462,0.20536340797113,0.314011327172984
1988-02-26,0.0693159074394133,0,0.633690788779528,125,12.5,43.4120334054384,10.8530083513596,10.8530083513596,43.4120334054384,0.0123176892124708,0.0599182509149004,0.136538453304338,0.20877439343171
1988-02-27,0.0693159074394133,0,0.633690788779528,125,12.5,106.822468807273,26.7056172018182,26.7056172018182,106.822468807273,0.0227646765978996,0.110736647179613,0.252340652458074,0.385841976235586
1988-02-28,0.0693159074394133,0,0.633690788779528,125,12.5,64.0596797578918,16.0149199394729,16.0149199394729,64.0596797578918,0.00335230246063922,0.0163069628170077,0.037159420495899,0.056818685773546
1988-02-29,0.0687170313123506,0,0.633690788779528,125,12.5,23.5750179175722,5.89375447939306,5.89375447939306,23.5750179175722,0.0129714786784119,0.0630985488254952,0.143785543316634,0.21985557082054
1988-03-01,0.0687170313123506,0,0.633690788779528,125,12.5,136.354130044427,34.0885325111068,34.0885325111068,136.354130044427,0.0101971289017121,0.0496029829625654,0.113032581385079,0.172832693249357
1988-03-02,0.0687097473562898,0,0.633690788779528,125,12.5,1.36830206715666,0.342075516789166,0.342075516789166,1.36830206715666,0.0167222728720607,0.0813439375301936,0.185362143361487,0.28342835376374
1988-03-03,0.0687097473562898,0,0.633690788779528,125,12.5,95.7366757930856,23.9341689482714,23.9341689482714,95.7366757930856,0.00772818187748004,0.0375930203192674,0.0856649313198636,0.130986133516611
1988-03-04,0.0687097473562898,0,0.633690788779528,125,12.5,36.697319628135,9.17432990703374,9.17432990703374,36.697319628135,0.0169256089421498,0.0823330468880844,0.187616072002813,0.286874727833048
1988-03-05,0.0687097473562898,0,0.633690788779528,125,12.5,94.53496250118,23.633740625295,23.633740625295,94.53496250118,0.0149614405766739,0.0727785329746678,0.165843765036351,0.253583738587694
