"","DateTime","Depth","TOT_tp"
"456",2019-08-19,10,0.161426754224538
"457",2019-08-19,3.5,0.129141403379631
"458",2019-08-12,28.5,0.225997455914353
"459",2019-07-29,28,0.161426754224538
"460",2019-07-29,22,0.129141403379631
"461",2019-07-29,9.5,0.129141403379631
"462",2019-07-29,3,0.0968560525347229
"463",2019-06-17,20,0.193712105069446
"464",2019-06-17,8.5,0.161426754224538
"465",2019-06-17,3.5,0.129141403379631
"466",2019-05-08,15,0.129141403379631
"467",2019-05-08,1,0.129141403379631
"468",2020-10-29,29,0.193712105069446
"469",2020-10-22,31,0.258282806759261
"470",2020-09-29,28.5,0.322853508449076
"471",2020-09-15,5,0.129141403379631
"472",2020-09-15,11.5,0.129141403379631
"473",2020-09-15,22,0.193712105069446
"475",2020-08-11,28,0.161426754224538
"476",2020-08-11,4,0.0968560525347229
"477",2020-08-11,20.5,0.161426754224538
"478",2020-08-11,10,0.129141403379631
"479",2020-07-15,20,0.161426754224538
"480",2020-07-15,9.5,0.161426754224538
"481",2020-07-15,3.5,0.0645707016898153
"482",2020-06-22,19.5,0.129141403379631
"483",2020-06-22,7,0.161426754224538
"484",2020-06-22,2,0.129141403379631
"485",2020-06-03,8.5,0.129141403379631
"486",2020-06-03,20,0.0968560525347229
"487",2020-06-03,4,0.129141403379631
"488",2020-02-12,29.5,0.193712105069446
"489",2020-02-12,8,0.129141403379631
