DateTime,Depth,DOSat,DOppm,Flag
1996-10-02 12:00:00,17,37,134.375,NA
1996-10-02 12:00:00,16,39,140.625,NA
1996-10-02 12:00:00,15,39,140.625,NA
1996-10-02 12:00:00,14,39,137.5,NA
1996-10-02 12:00:00,13,40,137.5,NA
1996-10-02 12:00:00,12,82,259.375,NA
1996-10-02 12:00:00,11,85,271.875,NA
1996-10-02 12:00:00,10,84,268.75,NA
1996-10-02 12:00:00,9,84,268.75,NA
1996-10-02 12:00:00,8,86,275,NA
1996-10-02 12:00:00,7,86,275,NA
1996-10-02 12:00:00,6,85,271.875,NA
1996-10-02 12:00:00,5,89,281.25,NA
1996-10-02 12:00:00,4,89,281.25,NA
1996-10-02 12:00:00,3,89,281.25,NA
1996-10-02 12:00:00,2,86,275,NA
1996-10-02 12:00:00,1,89,281.25,NA
1996-10-02 12:00:00,0,89,281.25,NA
1996-09-04 12:00:00,29,24,90.625,NA
1996-09-04 12:00:00,28,28,103.125,NA
1996-09-04 12:00:00,27,30,112.5,NA
1996-09-04 12:00:00,26,34,128.125,NA
1996-09-04 12:00:00,25,35,131.25,NA
1996-09-04 12:00:00,24,40,150,NA
1996-09-04 12:00:00,23,39,150,NA
1996-09-04 12:00:00,22,45,162.5,NA
1996-09-04 12:00:00,21,46,168.75,NA
1996-09-04 12:00:00,20,47,171.875,NA
1996-09-04 12:00:00,19,48,175,NA
1996-09-04 12:00:00,18,46,168.75,NA
1996-09-04 12:00:00,17,50,184.375,NA
1996-09-04 12:00:00,16,50,184.375,NA
1996-09-04 12:00:00,15,53,193.75,NA
1996-09-04 12:00:00,14,55,193.75,NA
1996-09-04 12:00:00,13,56,193.75,NA
1996-09-04 12:00:00,12,61,212.5,NA
1996-09-04 12:00:00,11,66,218.75,NA
1996-09-04 12:00:00,10,72,231.25,NA
1996-09-04 12:00:00,9,82,246.875,NA
1996-09-04 12:00:00,8,93,259.375,NA
1996-09-04 12:00:00,7,93,259.375,NA
1996-09-04 12:00:00,6,95,262.5,NA
1996-09-04 12:00:00,5,95,262.5,NA
1996-09-04 12:00:00,4,93,256.25,NA
1996-09-04 12:00:00,3,92,250,NA
1996-09-04 12:00:00,2,95,262.5,NA
1996-09-04 12:00:00,1,95,268.75,NA
1996-09-04 12:00:00,0,95,262.5,NA
1996-08-14 12:00:00,29,41,153.125,NA
1996-08-14 12:00:00,28,45,165.625,NA
1996-08-14 12:00:00,27,45,168.75,NA
1996-08-14 12:00:00,26,47,178.125,NA
1996-08-14 12:00:00,25,49,184.375,NA
1996-08-14 12:00:00,24,51,187.5,NA
1996-08-14 12:00:00,23,53,196.875,NA
1996-08-14 12:00:00,22,53,196.875,NA
1996-08-14 12:00:00,21,53,196.875,NA
1996-08-14 12:00:00,20,57,209.375,NA
1996-08-14 12:00:00,19,57,209.375,NA
1996-08-14 12:00:00,18,56,206.25,NA
1996-08-14 12:00:00,17,57,209.375,NA
1996-08-14 12:00:00,16,58,212.5,NA
1996-08-14 12:00:00,15,61,218.75,NA
1996-08-14 12:00:00,14,63,225,NA
1996-08-14 12:00:00,13,62,218.75,NA
1996-08-14 12:00:00,11,68,231.25,NA
1996-08-14 12:00:00,10,74,240.625,NA
1996-08-14 12:00:00,9,83,250,NA
1996-08-14 12:00:00,8,91,265.625,NA
1996-08-14 12:00:00,7,97,275,NA
1996-08-14 12:00:00,6,99,275,NA
1996-08-14 12:00:00,5,98,271.875,NA
1996-08-14 12:00:00,4,98,271.875,NA
1996-08-14 12:00:00,3,98,271.875,NA
1996-08-14 12:00:00,2,98,271.875,NA
1996-08-14 12:00:00,1,98,271.875,NA
1996-08-14 12:00:00,0,98,271.875,NA
1996-07-24 12:00:00,28,56,212.5,NA
1996-07-24 12:00:00,27,61,228.125,NA
1996-07-24 12:00:00,26,61,228.125,NA
1996-07-24 12:00:00,25,62,234.375,NA
1996-07-24 12:00:00,24,63,234.375,NA
1996-07-24 12:00:00,23,63,237.5,NA
1996-07-24 12:00:00,22,63,237.5,NA
1996-07-24 12:00:00,21,65,237.5,NA
1996-07-24 12:00:00,20,65,237.5,NA
1996-07-24 12:00:00,19,65,237.5,NA
1996-07-24 12:00:00,18,65,237.5,NA
1996-07-24 12:00:00,17,65,237.5,NA
1996-07-24 12:00:00,15,66,243.75,NA
1996-07-24 12:00:00,14,71,250,NA
1996-07-24 12:00:00,13,72,253.125,NA
1996-07-24 12:00:00,12,72,253.125,NA
1996-07-24 12:00:00,11,77,259.375,NA
1996-07-24 12:00:00,10,81,262.5,NA
1996-07-24 12:00:00,9,86,262.5,NA
1996-07-24 12:00:00,8,91,265.625,NA
1996-07-24 12:00:00,7,93,275,NA
1996-07-24 12:00:00,6,93,271.875,NA
1996-07-24 12:00:00,5,93,271.875,NA
1996-07-24 12:00:00,4,93,275,NA
1996-07-24 12:00:00,3,93,271.875,NA
1996-07-24 12:00:00,2,95,275,NA
1996-07-24 12:00:00,1,95,275,NA
1996-07-24 12:00:00,0,97,275,NA
1996-07-02 12:00:00,28,68,250,NA
1996-07-02 12:00:00,27,68,253.125,NA
1996-07-02 12:00:00,26,69,256.25,NA
1996-07-02 12:00:00,25,69,256.25,NA
1996-07-02 12:00:00,24,70,259.375,NA
1996-07-02 12:00:00,23,70,262.5,NA
1996-07-02 12:00:00,22,70,262.5,NA
1996-07-02 12:00:00,21,71,265.625,NA
1996-07-02 12:00:00,20,70,262.5,NA
1996-07-02 12:00:00,19,71,265.625,NA
1996-07-02 12:00:00,18,72,268.75,NA
1996-07-02 12:00:00,17,73,275,NA
1996-07-02 12:00:00,16,73,275,NA
1996-07-02 12:00:00,15,74,278.125,NA
1996-07-02 12:00:00,14,78,281.25,NA
1996-07-02 12:00:00,13,79,284.375,NA
1996-07-02 12:00:00,12,80,290.625,NA
1996-07-02 12:00:00,11,83,293.75,NA
1996-07-02 12:00:00,10,84,293.75,NA
1996-07-02 12:00:00,9,89,303.125,NA
1996-07-02 12:00:00,8,95,303.125,NA
1996-07-02 12:00:00,7,96,293.75,NA
1996-07-02 12:00:00,6,96,284.375,NA
1996-07-02 12:00:00,5,96,284.375,NA
1996-07-02 12:00:00,4,96,284.375,NA
1996-07-02 12:00:00,3,99,287.5,NA
1996-07-02 12:00:00,2,99,287.5,NA
1996-07-02 12:00:00,1,97,281.25,NA
1996-07-02 12:00:00,0,100,284.375,NA
1996-06-12 12:00:00,30,69,262.5,NA
1996-06-12 12:00:00,29,70,268.75,NA
1996-06-12 12:00:00,28,75,284.375,NA
1996-06-12 12:00:00,27,77,287.5,NA
1996-06-12 12:00:00,26,79,293.75,NA
1996-06-12 12:00:00,25,77,293.75,NA
1996-06-12 12:00:00,24,80,300,NA
1996-06-12 12:00:00,23,80,300,NA
1996-06-12 12:00:00,22,81,306.25,NA
1996-06-12 12:00:00,21,81,306.25,NA
1996-06-12 12:00:00,20,81,306.25,NA
1996-06-12 12:00:00,19,84,312.5,NA
1996-06-12 12:00:00,18,84,312.5,NA
1996-06-12 12:00:00,17,86,318.75,NA
1996-06-12 12:00:00,16,86,318.75,NA
1996-06-12 12:00:00,15,86,318.75,NA
1996-06-12 12:00:00,14,88,321.875,NA
1996-06-12 12:00:00,13,88,318.75,NA
1996-06-12 12:00:00,12,88,318.75,NA
1996-06-12 12:00:00,11,89,325,NA
1996-06-12 12:00:00,10,95,340.625,NA
1996-06-12 12:00:00,9,97,340.625,NA
1996-06-12 12:00:00,8,99,340.625,NA
1996-06-12 12:00:00,7,99,340.625,NA
1996-06-12 12:00:00,6,101,340.625,NA
1996-06-12 12:00:00,5,104,331.25,NA
1996-06-12 12:00:00,4,107,318.75,NA
1996-06-12 12:00:00,3,107,318.75,NA
1996-06-12 12:00:00,2,106,312.5,NA
1996-06-12 12:00:00,1,107,309.375,NA
1996-06-12 12:00:00,0,109,309.375,NA
1996-05-22 12:00:00,29,91,343.75,NA
1996-05-22 12:00:00,28,91,343.75,NA
1996-05-22 12:00:00,27,91,343.75,NA
1996-05-22 12:00:00,26,91,343.75,NA
1996-05-22 12:00:00,25,91,343.75,NA
1996-05-22 12:00:00,24,91,343.75,NA
1996-05-22 12:00:00,23,91,346.875,NA
1996-05-22 12:00:00,22,91,343.75,NA
1996-05-22 12:00:00,21,91,343.75,NA
1996-05-22 12:00:00,20,91,343.75,NA
1996-05-22 12:00:00,19,92,350,NA
1996-05-22 12:00:00,18,91,346.875,NA
1996-05-22 12:00:00,17,92,353.125,NA
1996-05-22 12:00:00,16,95,353.125,NA
1996-05-22 12:00:00,15,95,353.125,NA
1996-05-22 12:00:00,14,94,350,NA
1996-05-22 12:00:00,13,94,350,NA
1996-05-22 12:00:00,12,96,359.375,NA
1996-05-22 12:00:00,11,95,356.25,NA
1996-05-22 12:00:00,10,99,362.5,NA
1996-05-22 12:00:00,9,99,362.5,NA
1996-05-22 12:00:00,8,99,362.5,NA
1996-05-22 12:00:00,7,102,365.625,NA
1996-05-22 12:00:00,6,102,365.625,NA
1996-05-22 12:00:00,5,103,368.75,NA
1996-05-22 12:00:00,4,105,368.75,NA
1996-05-22 12:00:00,3,105,368.75,NA
1996-05-22 12:00:00,2,107,365.625,NA
1996-05-22 12:00:00,1,107,356.25,NA
1996-05-22 12:00:00,0,107,356.25,NA
1995-09-30 12:00:00,29,7,25,NA
1995-09-30 12:00:00,28,18,68.75,NA
1995-09-30 12:00:00,27,21,78.125,NA
1995-09-30 12:00:00,26,22,81.25,NA
1995-09-30 12:00:00,25,27,100,NA
1995-09-30 12:00:00,24,28,103.125,NA
1995-09-30 12:00:00,23,29,109.375,NA
1995-09-30 12:00:00,22,31,115.625,NA
1995-09-30 12:00:00,21,39,146.875,NA
1995-09-30 12:00:00,20,41,150,NA
1995-09-30 12:00:00,19,41,150,NA
1995-09-30 12:00:00,18,41,150,NA
1995-09-30 12:00:00,17,46,168.75,NA
1995-09-30 12:00:00,16,49,178.125,NA
1995-09-30 12:00:00,15,58,206.25,NA
1995-09-30 12:00:00,14,65,225,NA
1995-09-30 12:00:00,13,72,240.625,NA
1995-09-30 12:00:00,12,85,271.875,NA
1995-09-30 12:00:00,11,85,271.875,NA
1995-09-30 12:00:00,10,86,275,NA
1995-09-30 12:00:00,9,86,275,NA
1995-09-30 12:00:00,8,86,275,NA
1995-09-30 12:00:00,7,86,275,NA
1995-09-30 12:00:00,6,86,275,NA
1995-09-30 12:00:00,5,89,281.25,NA
1995-09-30 12:00:00,4,89,281.25,NA
1995-09-30 12:00:00,3,89,281.25,NA
1995-09-30 12:00:00,2,89,281.25,NA
1995-09-30 12:00:00,1,91,287.5,NA
1995-09-30 12:00:00,0,91,287.5,NA
1995-09-05 12:00:00,29,23,87.5,NA
1995-09-05 12:00:00,28,27,100,NA
1995-09-05 12:00:00,27,31,118.75,NA
1995-09-05 12:00:00,26,35,128.125,NA
1995-09-05 12:00:00,25,35,131.25,NA
1995-09-05 12:00:00,24,38,143.75,NA
1995-09-05 12:00:00,23,40,150,NA
1995-09-05 12:00:00,22,42,156.25,NA
1995-09-05 12:00:00,21,44,165.625,NA
1995-09-05 12:00:00,20,46,171.875,NA
1995-09-05 12:00:00,19,48,181.25,NA
1995-09-05 12:00:00,18,52,187.5,NA
1995-09-05 12:00:00,17,53,190.625,NA
1995-09-05 12:00:00,16,56,203.125,NA
1995-09-05 12:00:00,15,61,218.75,NA
1995-09-05 12:00:00,14,69,240.625,NA
1995-09-05 12:00:00,13,75,259.375,NA
1995-09-05 12:00:00,12,79,271.875,NA
1995-09-05 12:00:00,11,81,271.875,NA
1995-09-05 12:00:00,10,100,306.25,NA
1995-09-05 12:00:00,9,92,268.75,NA
1995-09-05 12:00:00,8,90,256.25,NA
1995-09-05 12:00:00,7,90,256.25,NA
1995-09-05 12:00:00,6,92,262.5,NA
1995-09-05 12:00:00,5,93,265.625,NA
1995-09-05 12:00:00,4,90,256.25,NA
1995-09-05 12:00:00,3,91,259.375,NA
1995-09-05 12:00:00,2,91,259.375,NA
1995-09-05 12:00:00,1,93,265.625,NA
1995-09-05 12:00:00,0,93,259.375,NA
1995-08-10 12:00:00,29,42,159.375,NA
1995-08-10 12:00:00,28,45,175,NA
1995-08-10 12:00:00,27,48,184.375,NA
1995-08-10 12:00:00,26,49,187.5,NA
1995-08-10 12:00:00,25,54,203.125,NA
1995-08-10 12:00:00,24,55,206.25,NA
1995-08-10 12:00:00,23,56,209.375,NA
1995-08-10 12:00:00,22,63,234.375,NA
1995-08-10 12:00:00,21,65,243.75,NA
1995-08-10 12:00:00,20,68,250,NA
1995-08-10 12:00:00,19,70,259.375,NA
1995-08-10 12:00:00,18,74,278.125,NA
1995-08-10 12:00:00,17,74,278.125,NA
1995-08-10 12:00:00,16,81,293.75,NA
1995-08-10 12:00:00,15,91,334.375,NA
1995-08-10 12:00:00,14,92,328.125,NA
1995-08-10 12:00:00,13,92,328.125,NA
1995-08-10 12:00:00,12,96,334.375,NA
1995-08-10 12:00:00,11,94,318.75,NA
1995-08-10 12:00:00,10,104,343.75,NA
1995-08-10 12:00:00,9,111,343.75,NA
1995-08-10 12:00:00,8,114,325,NA
1995-08-10 12:00:00,7,99,275,NA
1995-08-10 12:00:00,6,104,284.375,NA
1995-08-10 12:00:00,5,106,284.375,NA
1995-08-10 12:00:00,4,106,284.375,NA
1995-08-10 12:00:00,3,100,271.875,NA
1995-08-10 12:00:00,2,102,278.125,NA
1995-08-10 12:00:00,1,100,271.875,NA
1995-08-10 12:00:00,0,101,275,NA
1995-07-13 12:00:00,29,55,212.5,NA
1995-07-13 12:00:00,28,58,218.75,NA
1995-07-13 12:00:00,27,62,237.5,NA
1995-07-13 12:00:00,26,64,246.875,NA
1995-07-13 12:00:00,25,66,250,NA
1995-07-13 12:00:00,24,67,253.125,NA
1995-07-13 12:00:00,23,69,256.25,NA
1995-07-13 12:00:00,22,72,268.75,NA
1995-07-13 12:00:00,21,74,278.125,NA
1995-07-13 12:00:00,20,76,281.25,NA
1995-07-13 12:00:00,19,79,293.75,NA
1995-07-13 12:00:00,18,77,287.5,NA
1995-07-13 12:00:00,17,79,293.75,NA
1995-07-13 12:00:00,16,86,321.875,NA
1995-07-13 12:00:00,15,91,334.375,NA
1995-07-13 12:00:00,14,98,356.25,NA
1995-07-13 12:00:00,13,100,356.25,NA
1995-07-13 12:00:00,12,101,362.5,NA
1995-07-13 12:00:00,11,104,365.625,NA
1995-07-13 12:00:00,10,108,368.75,NA
1995-07-13 12:00:00,9,108,359.375,NA
1995-07-13 12:00:00,8,114,362.5,NA
1995-07-13 12:00:00,7,119,356.25,NA
1995-07-13 12:00:00,6,109,300,NA
1995-07-13 12:00:00,5,110,306.25,NA
1995-07-13 12:00:00,4,109,300,NA
1995-07-13 12:00:00,3,107,293.75,NA
1995-07-13 12:00:00,2,100,278.125,NA
1995-07-13 12:00:00,1,100,265.625,NA
1995-07-13 12:00:00,0,96,259.375,NA
1995-06-16 12:00:00,30,69,262.5,NA
1995-06-16 12:00:00,29,71,275,NA
1995-06-16 12:00:00,28,75,287.5,NA
1995-06-16 12:00:00,27,75,287.5,NA
1995-06-16 12:00:00,26,75,287.5,NA
1995-06-16 12:00:00,25,75,287.5,NA
1995-06-16 12:00:00,24,77,293.75,NA
1995-06-16 12:00:00,23,78,300,NA
1995-06-16 12:00:00,22,78,300,NA
1995-06-16 12:00:00,21,83,315.625,NA
1995-06-16 12:00:00,20,85,315.625,NA
1995-06-16 12:00:00,19,86,318.75,NA
1995-06-16 12:00:00,18,85,315.625,NA
1995-06-16 12:00:00,17,87,325,NA
1995-06-16 12:00:00,16,86,321.875,NA
1995-06-16 12:00:00,15,87,325,NA
1995-06-16 12:00:00,14,89,337.5,NA
1995-06-16 12:00:00,13,92,337.5,NA
1995-06-16 12:00:00,12,96,346.875,NA
1995-06-16 12:00:00,11,94,337.5,NA
1995-06-16 12:00:00,10,99,350,NA
1995-06-16 12:00:00,9,101,350,NA
1995-06-16 12:00:00,8,102,343.75,NA
1995-06-16 12:00:00,7,103,337.5,NA
1995-06-16 12:00:00,6,97,303.125,NA
1995-06-16 12:00:00,5,97,303.125,NA
1995-06-16 12:00:00,4,100,306.25,NA
1995-06-16 12:00:00,3,99,303.125,NA
1995-06-16 12:00:00,2,99,303.125,NA
1995-06-16 12:00:00,1,98,300,NA
1995-06-16 12:00:00,0,97,296.875,NA
1995-05-26 12:00:00,28,44,167.1875,NA
1995-05-26 12:00:00,27,87,337.5,NA
1995-05-26 12:00:00,26,87,334.375,NA
1995-05-26 12:00:00,25,87,337.5,NA
1995-05-26 12:00:00,24,87,337.5,NA
1995-05-26 12:00:00,23,86,331.25,NA
1995-05-26 12:00:00,22,87,334.375,NA
1995-05-26 12:00:00,21,87,334.375,NA
1995-05-26 12:00:00,20,91,350,NA
1995-05-26 12:00:00,19,91,346.875,NA
1995-05-26 12:00:00,18,92,350,NA
1995-05-26 12:00:00,17,91,346.875,NA
1995-05-26 12:00:00,16,88,340.625,NA
1995-05-26 12:00:00,15,93,343.75,NA
1995-05-26 12:00:00,14,95,353.125,NA
1995-05-26 12:00:00,13,94,350,NA
1995-05-26 12:00:00,12,95,353.125,NA
1995-05-26 12:00:00,11,94,350,NA
1995-05-26 12:00:00,10,96,350,NA
1995-05-26 12:00:00,9,97,353.125,NA
1995-05-26 12:00:00,8,99,353.125,NA
1995-05-26 12:00:00,7,100,343.75,NA
1995-05-26 12:00:00,6,102,343.75,NA
1995-05-26 12:00:00,5,99,340.625,NA
1995-05-26 12:00:00,4,98,334.375,NA
1995-05-26 12:00:00,3,99,328.125,NA
1995-05-26 12:00:00,2,99,328.125,NA
1995-05-26 12:00:00,1,99,328.125,NA
1995-05-26 12:00:00,0,98,325,NA
1994-09-14 12:00:00,29,18,65.625,NA
1994-09-14 12:00:00,28,20,75,NA
1994-09-14 12:00:00,27,23,87.5,NA
1994-09-14 12:00:00,26,26,96.875,NA
1994-09-14 12:00:00,25,28,103.125,NA
1994-09-14 12:00:00,24,29,109.375,NA
1994-09-14 12:00:00,23,30,112.5,NA
1994-09-14 12:00:00,22,32,118.75,NA
1994-09-14 12:00:00,21,36,131.25,NA
1994-09-14 12:00:00,20,38,137.5,NA
1994-09-14 12:00:00,19,40,146.875,NA
1994-09-14 12:00:00,18,42,153.125,NA
1994-09-14 12:00:00,17,45,162.5,NA
1994-09-14 12:00:00,16,47,168.75,NA
1994-09-14 12:00:00,15,50,181.25,NA
1994-09-14 12:00:00,14,54,187.5,NA
1994-09-14 12:00:00,13,61,209.375,NA
1994-09-14 12:00:00,12,79,250,NA
1994-09-14 12:00:00,11,86,268.75,NA
1994-09-14 12:00:00,10,91,281.25,NA
1994-09-14 12:00:00,9,91,281.25,NA
1994-09-14 12:00:00,8,92,284.375,NA
1994-09-14 12:00:00,7,94,284.375,NA
1994-09-14 12:00:00,6,94,287.5,NA
1994-09-14 12:00:00,5,94,284.375,NA
1994-09-14 12:00:00,4,94,284.375,NA
1994-09-14 12:00:00,3,94,284.375,NA
1994-09-14 12:00:00,2,94,284.375,NA
1994-09-14 12:00:00,1,94,284.375,NA
1994-09-14 12:00:00,0,94,284.375,NA
1994-08-19 12:00:00,27,33.4,121.875,NA
1994-08-19 12:00:00,26,37,134.375,NA
1994-08-19 12:00:00,24,45.4,165.625,NA
1994-08-19 12:00:00,22,48.7,175,NA
1994-08-19 12:00:00,20,54,193.75,NA
1994-08-19 12:00:00,18,57.6,206.25,NA
1994-08-19 12:00:00,16,64.7,228.125,NA
1994-08-19 12:00:00,14,72,250,NA
1994-08-19 12:00:00,12,78.8,268.75,NA
1994-08-19 12:00:00,10,94.7,306.25,NA
1994-08-19 12:00:00,9,107.7,318.75,NA
1994-08-19 12:00:00,8,102.9,284.375,NA
1994-08-19 12:00:00,7,103,284.375,NA
1994-08-19 12:00:00,6,103.9,284.375,NA
1994-08-19 12:00:00,5,102.9,284.375,NA
1994-08-19 12:00:00,4,103,284.375,NA
1994-08-19 12:00:00,3,103.3,284.375,NA
1994-08-19 12:00:00,2,103.4,284.375,NA
1994-08-19 12:00:00,1,103.7,284.375,NA
1994-08-19 12:00:00,0,103.7,281.25,NA
1994-07-29 12:00:00,29,57,209.375,NA
1994-07-29 12:00:00,28,57,209.375,NA
1994-07-29 12:00:00,27,56,206.25,NA
1994-07-29 12:00:00,26,56,206.25,NA
1994-07-29 12:00:00,25,61,218.75,NA
1994-07-29 12:00:00,24,64,234.375,NA
1994-07-29 12:00:00,23,59,212.5,NA
1994-07-29 12:00:00,22,66,234.375,NA
1994-07-29 12:00:00,21,66,234.375,NA
1994-07-29 12:00:00,20,69,243.75,NA
1994-07-29 12:00:00,19,68,237.5,NA
1994-07-29 12:00:00,18,72,246.875,NA
1994-07-29 12:00:00,17,80,265.625,NA
1994-07-29 12:00:00,16,79,262.5,NA
1994-07-29 12:00:00,15,87,281.25,NA
1994-07-29 12:00:00,14,96,300,NA
1994-07-29 12:00:00,13,106,312.5,NA
1994-07-29 12:00:00,12,110,318.75,NA
1994-07-29 12:00:00,11,114,318.75,NA
1994-07-29 12:00:00,10,124,337.5,NA
1994-07-29 12:00:00,9,197,525,NA
1994-07-29 12:00:00,8,133,350,NA
1994-07-29 12:00:00,7,133,350,NA
1994-07-29 12:00:00,6,150,400,NA
1994-07-29 12:00:00,5,154,406.25,NA
1994-07-29 12:00:00,4,158,418.75,NA
1994-07-29 12:00:00,3,169,437.5,NA
1994-07-29 12:00:00,2,174,437.5,NA
1994-07-29 12:00:00,1,174,453.125,NA
1994-07-07 12:00:00,29,65,246.875,NA
1994-07-07 12:00:00,28,69,256.25,NA
1994-07-07 12:00:00,27,70,259.375,NA
1994-07-07 12:00:00,26,72,268.75,NA
1994-07-07 12:00:00,25,72,268.75,NA
1994-07-07 12:00:00,24,73,275,NA
1994-07-07 12:00:00,23,74,278.125,NA
1994-07-07 12:00:00,22,79,284.375,NA
1994-07-07 12:00:00,21,79,284.375,NA
1994-07-07 12:00:00,20,79,284.375,NA
1994-07-07 12:00:00,19,77,287.5,NA
1994-07-07 12:00:00,18,78,281.25,NA
1994-07-07 12:00:00,17,78,281.25,NA
1994-07-07 12:00:00,16,77,287.5,NA
1994-07-07 12:00:00,15,79,287.5,NA
1994-07-07 12:00:00,14,81,287.5,NA
1994-07-07 12:00:00,13,91,312.5,NA
1994-07-07 12:00:00,12,94,315.625,NA
1994-07-07 12:00:00,11,94,315.625,NA
1994-07-07 12:00:00,10,97,312.5,NA
1994-07-07 12:00:00,9,97,303.125,NA
1994-07-07 12:00:00,8,102,290.625,NA
1994-07-07 12:00:00,7,101,281.25,NA
1994-07-07 12:00:00,6,100,278.125,NA
1994-07-07 12:00:00,5,99,275,NA
1994-07-07 12:00:00,4,99,275,NA
1994-07-07 12:00:00,3,100,271.875,NA
1994-07-07 12:00:00,2,99,268.75,NA
1994-07-07 12:00:00,1,100,265.625,NA
1994-07-07 12:00:00,0,99,262.5,NA
1993-10-17 12:00:00,20,91,312.5,NA
1993-10-17 12:00:00,18,92,318.75,NA
1993-10-17 12:00:00,16,92,318.75,NA
1993-10-17 12:00:00,14,94,325,NA
1993-10-17 12:00:00,12,94,325,NA
1993-10-17 12:00:00,10,94,325,NA
1993-10-17 12:00:00,8,94,328.125,NA
1993-10-17 12:00:00,6,94,328.125,NA
1993-10-17 12:00:00,4,94,328.125,NA
1993-10-17 12:00:00,2,94,328.125,NA
1993-10-17 12:00:00,0,95,331.25,NA
1993-09-05 12:00:00,22,58,212.5,NA
1993-09-05 12:00:00,21,62,225,NA
1993-09-05 12:00:00,20,59,212.5,NA
1993-09-05 12:00:00,19,65,225,NA
1993-09-05 12:00:00,18,69,240.625,NA
1993-09-05 12:00:00,17,68,231.25,NA
1993-09-05 12:00:00,16,67,231.25,NA
1993-09-05 12:00:00,15,66,228.125,NA
1993-09-05 12:00:00,14,70,234.375,NA
1993-09-05 12:00:00,13,84,268.75,NA
1993-09-05 12:00:00,12,86,275,NA
1993-09-05 12:00:00,11,95,262.5,NA
1993-09-05 12:00:00,10,94,259.375,NA
1993-09-05 12:00:00,9,94,259.375,NA
1993-09-05 12:00:00,8,94,259.375,NA
1993-09-05 12:00:00,7,93,256.25,NA
1993-09-05 12:00:00,6,93,256.25,NA
1993-09-05 12:00:00,5,93,256.25,NA
1993-09-05 12:00:00,4,93,256.25,NA
1993-09-05 12:00:00,3,93,256.25,NA
1993-09-05 12:00:00,2,93,256.25,NA
1993-09-05 12:00:00,1,95,256.25,NA
1993-09-05 12:00:00,0,95,256.25,NA
1993-08-22 12:00:00,25,56,225,NA
1993-08-22 12:00:00,24,59,240.625,NA
1993-08-22 12:00:00,23,62,246.875,NA
1993-08-22 12:00:00,22,66,256.25,NA
1993-08-22 12:00:00,21,61,243.75,NA
1993-08-22 12:00:00,20,65,253.125,NA
1993-08-22 12:00:00,19,66,250,NA
1993-08-22 12:00:00,18,70,268.75,NA
1993-08-22 12:00:00,17,81,306.25,NA
1993-08-22 12:00:00,16,86,318.75,NA
1993-08-22 12:00:00,15,90,331.25,NA
1993-08-22 12:00:00,14,94,337.5,NA
1993-08-22 12:00:00,13,92,328.125,NA
1993-08-22 12:00:00,12,98,337.5,NA
1993-08-22 12:00:00,11,106,350,NA
1993-08-22 12:00:00,10,113,350,NA
1993-08-22 12:00:00,9,104,300,NA
1993-08-22 12:00:00,8,92,256.25,NA
1993-08-22 12:00:00,7,92,256.25,NA
1993-08-22 12:00:00,6,92,256.25,NA
1993-08-22 12:00:00,5,92,256.25,NA
1993-08-22 12:00:00,4,94,262.5,NA
1993-08-22 12:00:00,3,94,262.5,NA
1993-08-22 12:00:00,2,94,262.5,NA
1993-08-22 12:00:00,1,94,262.5,NA
1993-08-22 12:00:00,0,94,262.5,NA
1993-08-08 12:00:00,25,72,278.125,NA
1993-08-08 12:00:00,24,75,287.5,NA
1993-08-08 12:00:00,23,68,256.25,NA
1993-08-08 12:00:00,22,68,253.125,NA
1993-08-08 12:00:00,21,68,250,NA
1993-08-08 12:00:00,20,65,243.75,NA
1993-08-08 12:00:00,19,65,243.75,NA
1993-08-08 12:00:00,18,68,253.125,NA
1993-08-08 12:00:00,17,72,262.5,NA
1993-08-08 12:00:00,16,73,265.625,NA
1993-08-08 12:00:00,15,80,281.25,NA
1993-08-08 12:00:00,14,93,321.875,NA
1993-08-08 12:00:00,13,96,328.125,NA
1993-08-08 12:00:00,12,101,337.5,NA
1993-08-08 12:00:00,11,105,337.5,NA
1993-08-08 12:00:00,10,106,312.5,NA
1993-08-08 12:00:00,9,105,303.125,NA
1993-08-08 12:00:00,8,105,296.875,NA
1993-08-08 12:00:00,7,105,296.875,NA
1993-08-08 12:00:00,6,105,293.75,NA
1993-08-08 12:00:00,5,105,293.75,NA
1993-08-08 12:00:00,4,103,287.5,NA
1993-08-08 12:00:00,3,102,281.25,NA
1993-08-08 12:00:00,2,102,281.25,NA
1993-08-08 12:00:00,1,102,284.375,NA
1993-08-08 12:00:00,0,102,284.375,NA
1993-07-25 12:00:00,15,69,256.25,NA
1993-07-25 12:00:00,14,72,262.5,NA
1993-07-25 12:00:00,13,72,262.5,NA
1993-07-25 12:00:00,12,78,271.875,NA
1993-07-25 12:00:00,11,80,275,NA
1993-07-25 12:00:00,10,85,278.125,NA
1993-07-25 12:00:00,9,90,275,NA
1993-07-25 12:00:00,8,88,256.25,NA
1993-07-25 12:00:00,7,89,253.125,NA
1993-07-25 12:00:00,6,91,259.375,NA
1993-07-25 12:00:00,5,93,265.625,NA
1993-07-25 12:00:00,4,93,268.75,NA
1993-07-25 12:00:00,3,95,275,NA
1993-07-25 12:00:00,2,96,278.125,NA
1993-07-25 12:00:00,1,101,281.25,NA
1993-07-25 12:00:00,0,103,281.25,NA
1993-06-27 12:00:00,25,77,293.75,NA
1993-06-27 12:00:00,24,77,293.75,NA
