datetime,do_mgl,temp_degC,hobodo_flag,location
2018-05-23 12:00:00,10.82,14.1,c,loon
2018-05-23 12:15:00,10.77,14.139999999999999,,loon
2018-05-23 12:30:00,10.77,14.2,,loon
2018-05-23 12:45:00,10.76,14.26,,loon
2018-05-23 13:00:00,10.77,14.3,,loon
2018-05-23 13:15:00,10.77,14.34,,loon
2018-05-23 13:30:00,10.77,14.360000000000001,,loon
2018-05-23 13:45:00,10.75,14.360000000000001,,loon
2018-05-23 14:00:00,10.76,14.34,,loon
2018-05-23 14:15:00,10.76,14.38,,loon
2018-05-23 14:30:00,10.75,14.42,,loon
2018-05-23 14:45:00,10.76,14.44,,loon
2018-05-23 15:00:00,10.75,14.5,,loon
2018-05-23 15:15:00,10.75,14.52,,loon
2018-05-23 15:30:00,10.729999999999999,14.5,,loon
2018-05-23 15:45:00,10.75,14.44,,loon
2018-05-23 16:00:00,10.739999999999998,14.44,,loon
2018-05-23 16:15:00,10.739999999999998,14.38,,loon
2018-05-23 16:30:00,10.739999999999998,14.34,,loon
2018-05-23 16:45:00,10.739999999999998,14.32,,loon
2018-05-23 17:00:00,10.75,14.32,,loon
2018-05-23 17:15:00,10.739999999999998,14.34,,loon
2018-05-23 17:30:00,10.75,14.32,,loon
2018-05-23 17:45:00,10.729999999999999,14.28,,loon
2018-05-23 18:00:00,10.739999999999998,14.219999999999999,,loon
2018-05-23 18:15:00,10.739999999999998,14.18,,loon
2018-05-23 18:30:00,10.75,14.16,,loon
2018-05-23 18:45:00,10.739999999999998,14.16,,loon
2018-05-23 19:00:00,10.75,14.139999999999999,,loon
2018-05-23 19:15:00,10.739999999999998,14.139999999999999,,loon
2018-05-23 19:30:00,10.76,14.12,,loon
2018-05-23 19:45:00,10.739999999999998,14.12,,loon
2018-05-23 20:00:00,10.739999999999998,14.12,,loon
2018-05-23 20:15:00,10.729999999999999,14.1,,loon
2018-05-23 20:30:00,10.739999999999998,14.1,,loon
2018-05-23 20:45:00,10.729999999999999,14.1,,loon
2018-05-23 21:00:00,10.729999999999999,14.1,,loon
2018-05-23 21:15:00,10.719999999999999,14.08,,loon
2018-05-23 21:30:00,10.719999999999999,14.08,,loon
2018-05-23 21:45:00,10.709999999999999,14.06,,loon
2018-05-23 22:00:00,10.719999999999999,14.04,,loon
2018-05-23 22:15:00,10.7,14.02,,loon
2018-05-23 22:30:00,10.709999999999999,14.02,,loon
2018-05-23 22:45:00,10.719999999999999,14.02,,loon
2018-05-23 23:00:00,10.709999999999999,14,,loon
2018-05-23 23:15:00,10.719999999999999,14,,loon
2018-05-23 23:30:00,10.709999999999999,14,,loon
2018-05-23 23:45:00,10.709999999999999,14,,loon
2018-05-24 00:00:00,10.719999999999999,13.98,,loon
2018-05-24 00:15:00,10.719999999999999,14,,loon
2018-05-24 00:30:00,10.7,13.98,,loon
2018-05-24 00:45:00,10.7,13.98,,loon
2018-05-24 01:00:00,10.709999999999999,13.98,,loon
2018-05-24 01:15:00,10.68,14,,loon
2018-05-24 01:30:00,10.62,14.18,,loon
2018-05-24 01:45:00,10.61,14.18,,loon
2018-05-24 02:00:00,10.61,14.139999999999999,,loon
2018-05-24 02:15:00,10.629999999999999,14.12,,loon
2018-05-24 02:30:00,10.66,14.06,,loon
2018-05-24 02:45:00,10.67,14.02,,loon
2018-05-24 03:00:00,10.68,14.02,,loon
2018-05-24 03:15:00,10.67,14,,loon
2018-05-24 03:30:00,10.69,13.98,,loon
2018-05-24 03:45:00,10.68,13.98,,loon
2018-05-24 04:00:00,10.69,13.96,,loon
2018-05-24 04:15:00,10.67,13.96,,loon
2018-05-24 04:30:00,10.67,13.96,,loon
2018-05-24 04:45:00,10.66,13.94,,loon
2018-05-24 05:00:00,10.66,13.96,,loon
2018-05-24 05:15:00,10.67,13.96,,loon
2018-05-24 05:30:00,10.66,13.96,,loon
2018-05-24 05:45:00,10.66,13.94,,loon
2018-05-24 06:00:00,10.66,13.94,,loon
2018-05-24 06:15:00,10.66,13.96,,loon
2018-05-24 06:30:00,10.67,13.94,,loon
2018-05-24 06:45:00,10.67,13.94,,loon
2018-05-24 07:00:00,10.68,13.94,,loon
2018-05-24 07:15:00,10.66,13.94,,loon
2018-05-24 07:30:00,10.67,13.92,,loon
2018-05-24 07:45:00,10.68,13.92,,loon
2018-05-24 08:00:00,10.68,13.92,,loon
2018-05-24 08:15:00,10.69,13.92,,loon
2018-05-24 08:30:00,10.7,13.9,,loon
2018-05-24 08:45:00,10.69,13.92,,loon
2018-05-24 09:00:00,10.7,13.9,,loon
2018-05-24 09:15:00,10.7,13.88,,loon
2018-05-24 09:30:00,10.68,13.88,,loon
2018-05-24 09:45:00,10.69,13.88,,loon
2018-05-24 10:00:00,10.68,13.92,,loon
2018-05-24 10:15:00,10.69,13.94,,loon
2018-05-24 10:30:00,10.67,13.96,,loon
2018-05-24 10:45:00,10.67,13.98,,loon
2018-05-24 11:00:00,10.67,14,,loon
2018-05-24 11:15:00,10.66,14.02,,loon
2018-05-24 11:30:00,10.66,14.04,,loon
2018-05-24 11:45:00,10.67,14,,loon
2018-05-24 12:00:00,10.68,14,,loon
2018-05-24 12:15:00,10.69,14,,loon
2018-05-24 12:30:00,10.709999999999999,14.02,,loon
2018-05-24 12:45:00,10.7,14.08,,loon
2018-05-24 13:00:00,10.68,14.1,,loon
2018-05-24 13:15:00,10.7,14.06,,loon
2018-05-24 13:30:00,10.709999999999999,14.06,,loon
2018-05-24 13:45:00,10.709999999999999,14.06,,loon
2018-05-24 14:00:00,10.709999999999999,14.06,,loon
2018-05-24 14:15:00,10.739999999999998,14.04,,loon
2018-05-24 14:30:00,10.729999999999999,14.12,,loon
2018-05-24 14:45:00,10.7,14.2,,loon
2018-05-24 15:00:00,10.68,14.239999999999998,,loon
2018-05-24 15:15:00,10.69,14.26,,loon
2018-05-24 15:30:00,10.68,14.26,,loon
2018-05-24 15:45:00,10.69,14.28,,loon
2018-05-24 16:00:00,10.69,14.3,,loon
2018-05-24 16:15:00,10.719999999999999,14.360000000000001,,loon
2018-05-24 16:30:00,10.719999999999999,14.42,,loon
2018-05-24 16:45:00,10.719999999999999,14.5,,loon
2018-05-24 17:00:00,10.69,14.5,,loon
2018-05-24 17:15:00,10.68,14.54,,loon
2018-05-24 17:30:00,10.67,14.56,,loon
2018-05-24 17:45:00,10.69,14.54,,loon
2018-05-24 18:00:00,10.7,14.52,,loon
2018-05-24 18:15:00,10.7,14.54,,loon
2018-05-24 18:30:00,10.69,14.48,,loon
2018-05-24 18:45:00,10.69,14.42,,loon
2018-05-24 19:00:00,10.69,14.44,,loon
2018-05-24 19:15:00,10.69,14.5,,loon
2018-05-24 19:30:00,10.69,14.54,,loon
2018-05-24 19:45:00,10.68,14.54,,loon
2018-05-24 20:00:00,10.69,14.56,,loon
2018-05-24 20:15:00,10.68,14.54,,loon
2018-05-24 20:30:00,10.67,14.54,,loon
2018-05-24 20:45:00,10.67,14.5,,loon
2018-05-24 21:00:00,10.69,14.28,,loon
2018-05-24 21:15:00,10.69,14.239999999999998,,loon
2018-05-24 21:30:00,10.68,14.26,,loon
2018-05-24 21:45:00,10.68,14.26,,loon
2018-05-24 22:00:00,10.68,14.26,,loon
2018-05-24 22:15:00,10.67,14.28,,loon
2018-05-24 22:30:00,10.66,14.28,,loon
2018-05-24 22:45:00,10.66,14.28,,loon
2018-05-24 23:00:00,10.65,14.28,,loon
2018-05-24 23:15:00,10.65,14.28,,loon
2018-05-24 23:30:00,10.65,14.28,,loon
2018-05-24 23:45:00,10.65,14.28,,loon
2018-05-25 00:00:00,10.65,14.28,,loon
2018-05-25 00:15:00,10.629999999999999,14.28,,loon
2018-05-25 00:30:00,10.639999999999999,14.28,,loon
2018-05-25 00:45:00,10.639999999999999,14.26,,loon
2018-05-25 01:00:00,10.66,14.239999999999998,,loon
2018-05-25 01:15:00,10.66,14.219999999999999,,loon
2018-05-25 01:30:00,10.66,14.219999999999999,,loon
2018-05-25 01:45:00,10.65,14.219999999999999,,loon
2018-05-25 02:00:00,10.65,14.219999999999999,,loon
2018-05-25 02:15:00,10.65,14.219999999999999,,loon
2018-05-25 02:30:00,10.65,14.219999999999999,,loon
2018-05-25 02:45:00,10.65,14.2,,loon
2018-05-25 03:00:00,10.65,14.18,,loon
2018-05-25 03:15:00,10.639999999999999,14.18,,loon
2018-05-25 03:30:00,10.639999999999999,14.16,,loon
2018-05-25 03:45:00,10.639999999999999,14.18,,loon
2018-05-25 04:00:00,10.629999999999999,14.18,,loon
2018-05-25 04:15:00,10.639999999999999,14.18,,loon
2018-05-25 04:30:00,10.62,14.18,,loon
2018-05-25 04:45:00,10.629999999999999,14.2,,loon
2018-05-25 05:00:00,10.629999999999999,14.18,,loon
2018-05-25 05:15:00,10.61,14.18,,loon
2018-05-25 05:30:00,10.61,14.18,,loon
2018-05-25 05:45:00,10.629999999999999,14.18,,loon
2018-05-25 06:00:00,10.629999999999999,14.18,,loon
2018-05-25 06:15:00,10.629999999999999,14.18,,loon
2018-05-25 06:30:00,10.62,14.2,,loon
2018-05-25 06:45:00,10.629999999999999,14.18,,loon
2018-05-25 07:00:00,10.629999999999999,14.2,,loon
2018-05-25 07:15:00,10.629999999999999,14.18,,loon
2018-05-25 07:30:00,10.629999999999999,14.18,,loon
2018-05-25 07:45:00,10.62,14.2,,loon
2018-05-25 08:00:00,10.62,14.2,,loon
2018-05-25 08:15:00,10.629999999999999,14.219999999999999,,loon
2018-05-25 08:30:00,10.629999999999999,14.219999999999999,,loon
2018-05-25 08:45:00,10.62,14.26,,loon
2018-05-25 09:00:00,10.629999999999999,14.28,,loon
2018-05-25 09:15:00,10.629999999999999,14.3,,loon
2018-05-25 09:30:00,10.639999999999999,14.3,,loon
2018-05-25 09:45:00,10.65,14.32,,loon
2018-05-25 10:00:00,10.68,14.34,,loon
2018-05-25 10:15:00,10.7,14.360000000000001,,loon
2018-05-25 10:30:00,10.68,14.38,,loon
2018-05-25 10:45:00,10.68,14.38,,loon
2018-05-25 11:00:00,10.66,14.360000000000001,,loon
2018-05-25 11:15:00,10.68,14.34,,loon
2018-05-25 11:30:00,10.709999999999999,14.3,,loon
2018-05-25 11:45:00,10.729999999999999,14.26,,loon
2018-05-25 12:00:00,10.719999999999999,14.219999999999999,,loon
2018-05-25 12:15:00,10.77,14.06,,loon
2018-05-25 12:30:00,10.82,13.94,,loon
2018-05-25 12:45:00,10.83,13.9,,loon
2018-05-25 13:00:00,10.83,13.94,,loon
2018-05-25 13:15:00,10.82,14.06,,loon
2018-05-25 13:30:00,10.77,14.34,,loon
2018-05-25 13:45:00,10.69,14.66,,loon
2018-05-25 14:00:00,10.68,14.739999999999998,,loon
2018-05-25 14:15:00,10.59,14.96,,loon
2018-05-25 14:30:00,10.57,14.98,,loon
2018-05-25 14:45:00,10.56,15,,loon
2018-05-25 15:00:00,10.59,14.96,,loon
2018-05-25 15:15:00,10.58,14.96,,loon
2018-05-25 15:30:00,10.56,14.94,,loon
2018-05-25 15:45:00,10.56,14.92,,loon
2018-05-25 16:00:00,10.56,14.94,,loon
2018-05-25 16:15:00,10.56,14.94,,loon
2018-05-25 16:30:00,10.57,14.9,,loon
2018-05-25 16:45:00,10.57,14.88,,loon
2018-05-25 17:00:00,10.58,14.860000000000001,,loon
2018-05-25 17:15:00,10.59,14.860000000000001,,loon
2018-05-25 17:30:00,10.58,14.88,,loon
2018-05-25 17:45:00,10.58,14.88,,loon
2018-05-25 18:00:00,10.58,14.860000000000001,,loon
2018-05-25 18:15:00,10.57,14.84,,loon
2018-05-25 18:30:00,10.58,14.84,,loon
2018-05-25 18:45:00,10.58,14.84,,loon
2018-05-25 19:00:00,10.58,14.860000000000001,,loon
2018-05-25 19:15:00,10.56,14.860000000000001,,loon
2018-05-25 19:30:00,10.57,14.860000000000001,,loon
2018-05-25 19:45:00,10.55,14.860000000000001,,loon
2018-05-25 20:00:00,10.55,14.88,,loon
2018-05-25 20:15:00,10.55,14.88,,loon
2018-05-25 20:30:00,10.56,14.860000000000001,,loon
2018-05-25 20:45:00,10.57,14.82,,loon
2018-05-25 21:00:00,10.55,14.82,,loon
2018-05-25 21:15:00,10.56,14.8,,loon
2018-05-25 21:30:00,10.56,14.8,,loon
2018-05-25 21:45:00,10.53,14.78,,loon
2018-05-25 22:00:00,10.55,14.78,,loon
2018-05-25 22:15:00,10.55,14.76,,loon
2018-05-25 22:30:00,10.55,14.739999999999998,,loon
2018-05-25 22:45:00,10.55,14.739999999999998,,loon
2018-05-25 23:00:00,10.56,14.739999999999998,,loon
2018-05-25 23:15:00,10.53,14.719999999999999,,loon
2018-05-25 23:30:00,10.56,14.719999999999999,,loon
2018-05-25 23:45:00,10.55,14.7,,loon
2018-05-26 00:00:00,10.53,14.7,,loon
2018-05-26 00:15:00,10.55,14.7,,loon
2018-05-26 00:30:00,10.53,14.719999999999999,,loon
2018-05-26 00:45:00,10.51,14.719999999999999,,loon
2018-05-26 01:00:00,10.51,14.719999999999999,,loon
2018-05-26 01:15:00,10.51,14.7,,loon
2018-05-26 01:30:00,10.53,14.7,,loon
2018-05-26 01:45:00,10.52,14.7,,loon
2018-05-26 02:00:00,10.51,14.7,,loon
2018-05-26 02:15:00,10.51,14.7,,loon
2018-05-26 02:30:00,10.51,14.7,,loon
2018-05-26 02:45:00,10.49,14.7,,loon
2018-05-26 03:00:00,10.51,14.7,,loon
2018-05-26 03:15:00,10.51,14.7,,loon
2018-05-26 03:30:00,10.51,14.7,,loon
2018-05-26 03:45:00,10.49,14.7,,loon
2018-05-26 04:00:00,10.49,14.7,,loon
2018-05-26 04:15:00,10.48,14.68,,loon
2018-05-26 04:30:00,10.5,14.68,,loon
2018-05-26 04:45:00,10.49,14.68,,loon
2018-05-26 05:00:00,10.5,14.66,,loon
2018-05-26 05:15:00,10.49,14.66,,loon
2018-05-26 05:30:00,10.49,14.68,,loon
2018-05-26 05:45:00,10.48,14.68,,loon
2018-05-26 06:00:00,10.49,14.68,,loon
2018-05-26 06:15:00,10.49,14.68,,loon
2018-05-26 06:30:00,10.49,14.68,,loon
2018-05-26 06:45:00,10.49,14.68,,loon
2018-05-26 07:00:00,10.49,14.68,,loon
2018-05-26 07:15:00,10.5,14.7,,loon
2018-05-26 07:30:00,10.5,14.7,,loon
2018-05-26 07:45:00,10.49,14.719999999999999,,loon
2018-05-26 08:00:00,10.49,14.739999999999998,,loon
2018-05-26 08:15:00,10.48,14.739999999999998,,loon
2018-05-26 08:30:00,10.49,14.76,,loon
2018-05-26 08:45:00,10.49,14.76,,loon
2018-05-26 09:00:00,10.48,14.82,,loon
2018-05-26 09:15:00,10.47,14.860000000000001,,loon
2018-05-26 09:30:00,10.48,14.88,,loon
2018-05-26 09:45:00,10.48,14.92,,loon
2018-05-26 10:00:00,10.48,14.94,,loon
2018-05-26 10:15:00,10.47,15,,loon
2018-05-26 10:30:00,10.48,15,,loon
2018-05-26 10:45:00,10.48,15,,loon
2018-05-26 11:00:00,10.48,15.04,,loon
2018-05-26 11:15:00,10.47,15.08,,loon
2018-05-26 11:30:00,10.48,15.08,,loon
2018-05-26 11:45:00,10.48,15.12,,loon
2018-05-26 12:00:00,10.48,15.139999999999999,,loon
2018-05-26 12:15:00,10.48,15.18,,loon
2018-05-26 12:30:00,10.47,15.239999999999998,,loon
2018-05-26 12:45:00,10.46,15.28,,loon
2018-05-26 13:00:00,10.47,15.3,,loon
2018-05-26 13:15:00,10.49,15.28,,loon
2018-05-26 13:30:00,10.47,15.34,,loon
2018-05-26 13:45:00,10.49,15.34,,loon
2018-05-26 14:00:00,10.48,15.38,,loon
2018-05-26 14:15:00,10.48,15.48,,loon
2018-05-26 14:30:00,10.49,15.56,,loon
2018-05-26 14:45:00,10.48,15.5,,loon
2018-05-26 15:00:00,10.49,15.42,,loon
2018-05-26 15:15:00,10.53,15.360000000000001,,loon
2018-05-26 15:30:00,10.51,15.48,,loon
2018-05-26 15:45:00,10.48,15.78,,loon
2018-05-26 16:00:00,10.52,15.68,,loon
2018-05-26 16:15:00,10.42,15.78,,loon
2018-05-26 16:30:00,10.41,15.96,,loon
2018-05-26 16:45:00,10.44,15.6,,loon
2018-05-26 17:00:00,10.47,15.54,,loon
2018-05-26 17:15:00,10.47,15.5,,loon
2018-05-26 17:30:00,10.46,15.56,,loon
2018-05-26 17:45:00,10.46,15.52,,loon
2018-05-26 18:00:00,10.48,15.5,,loon
2018-05-26 18:15:00,10.46,15.52,,loon
2018-05-26 18:30:00,10.46,15.56,,loon
2018-05-26 18:45:00,10.47,15.56,,loon
2018-05-26 19:00:00,10.46,15.58,,loon
2018-05-26 19:15:00,10.46,15.58,,loon
2018-05-26 19:30:00,10.44,15.56,,loon
2018-05-26 19:45:00,10.450000000000001,15.54,,loon
2018-05-26 20:00:00,10.450000000000001,15.5,,loon
2018-05-26 20:15:00,10.46,15.46,,loon
2018-05-26 20:30:00,10.46,15.46,,loon
2018-05-26 20:45:00,10.46,15.46,,loon
2018-05-26 21:00:00,10.46,15.5,,loon
2018-05-26 21:15:00,10.44,15.54,,loon
2018-05-26 21:30:00,10.44,15.58,,loon
2018-05-26 21:45:00,10.43,15.6,,loon
2018-05-26 22:00:00,10.42,15.62,,loon
2018-05-26 22:15:00,10.41,15.68,,loon
2018-05-26 22:30:00,10.39,15.7,,loon
2018-05-26 22:45:00,10.39,15.719999999999999,,loon
2018-05-26 23:00:00,10.38,15.739999999999998,,loon
2018-05-26 23:15:00,10.360000000000001,15.78,,loon
2018-05-26 23:30:00,10.34,15.8,,loon
2018-05-26 23:45:00,10.34,15.8,,loon
2018-05-27 00:00:00,10.33,15.76,,loon
2018-05-27 00:15:00,10.33,15.7,,loon
2018-05-27 00:30:00,10.360000000000001,15.639999999999999,,loon
2018-05-27 00:45:00,10.370000000000001,15.58,,loon
2018-05-27 01:00:00,10.38,15.52,,loon
2018-05-27 01:15:00,10.38,15.48,,loon
2018-05-27 01:30:00,10.39,15.48,,loon
2018-05-27 01:45:00,10.38,15.48,,loon
2018-05-27 02:00:00,10.39,15.48,,loon
2018-05-27 02:15:00,10.370000000000001,15.48,,loon
2018-05-27 02:30:00,10.370000000000001,15.48,,loon
2018-05-27 02:45:00,10.38,15.48,,loon
2018-05-27 03:00:00,10.360000000000001,15.46,,loon
2018-05-27 03:15:00,10.360000000000001,15.44,,loon
2018-05-27 03:30:00,10.38,15.42,,loon
2018-05-27 03:45:00,10.370000000000001,15.38,,loon
2018-05-27 04:00:00,10.38,15.360000000000001,,loon
2018-05-27 04:15:00,10.370000000000001,15.32,,loon
2018-05-27 04:30:00,10.38,15.3,,loon
2018-05-27 04:45:00,10.370000000000001,15.28,,loon
2018-05-27 05:00:00,10.38,15.28,,loon
2018-05-27 05:15:00,10.370000000000001,15.239999999999998,,loon
2018-05-27 05:30:00,10.370000000000001,15.239999999999998,,loon
2018-05-27 05:45:00,10.360000000000001,15.219999999999999,,loon
2018-05-27 06:00:00,10.370000000000001,15.219999999999999,,loon
2018-05-27 06:15:00,10.39,15.219999999999999,,loon
2018-05-27 06:30:00,10.370000000000001,15.219999999999999,,loon
2018-05-27 06:45:00,10.360000000000001,15.2,,loon
2018-05-27 07:00:00,10.360000000000001,15.2,,loon
2018-05-27 07:15:00,10.350000000000001,15.2,,loon
2018-05-27 07:30:00,10.360000000000001,15.2,,loon
2018-05-27 07:45:00,10.360000000000001,15.18,,loon
2018-05-27 08:00:00,10.34,15.18,,loon
2018-05-27 08:15:00,10.34,15.18,,loon
2018-05-27 08:30:00,10.350000000000001,15.16,,loon
2018-05-27 08:45:00,10.350000000000001,15.139999999999999,,loon
2018-05-27 09:00:00,10.360000000000001,15.139999999999999,,loon
2018-05-27 09:15:00,10.360000000000001,15.12,,loon
2018-05-27 09:30:00,10.350000000000001,15.1,,loon
2018-05-27 09:45:00,10.350000000000001,15.1,,loon
2018-05-27 10:00:00,10.370000000000001,15.08,,loon
2018-05-27 10:15:00,10.350000000000001,15.08,,loon
2018-05-27 10:30:00,10.360000000000001,15.06,,loon
2018-05-27 10:45:00,10.370000000000001,15.06,,loon
2018-05-27 11:00:00,10.38,15.04,,loon
2018-05-27 11:15:00,10.370000000000001,15.04,,loon
2018-05-27 11:30:00,10.360000000000001,15.02,,loon
2018-05-27 11:45:00,10.39,15.02,,loon
2018-05-27 12:00:00,10.370000000000001,15,,loon
2018-05-27 12:15:00,10.38,14.98,,loon
2018-05-27 12:30:00,10.38,14.98,,loon
2018-05-27 12:45:00,10.38,14.96,,loon
2018-05-27 13:00:00,10.39,14.96,,loon
2018-05-27 13:15:00,10.38,14.96,,loon
2018-05-27 13:30:00,10.38,14.96,,loon
2018-05-27 13:45:00,10.38,14.96,,loon
2018-05-27 14:00:00,10.38,14.96,,loon
2018-05-27 14:15:00,10.370000000000001,14.96,,loon
2018-05-27 14:30:00,10.370000000000001,14.94,,loon
2018-05-27 14:45:00,10.370000000000001,14.94,,loon
2018-05-27 15:00:00,10.370000000000001,14.94,,loon
2018-05-27 15:15:00,10.38,14.94,,loon
2018-05-27 15:30:00,10.370000000000001,14.92,,loon
2018-05-27 15:45:00,10.370000000000001,14.92,,loon
2018-05-27 16:00:00,10.38,14.92,,loon
2018-05-27 16:15:00,10.370000000000001,14.9,,loon
2018-05-27 16:30:00,10.39,14.9,,loon
2018-05-27 16:45:00,10.370000000000001,14.88,,loon
2018-05-27 17:00:00,10.38,14.88,,loon
2018-05-27 17:15:00,10.38,14.88,,loon
2018-05-27 17:30:00,10.38,14.860000000000001,,loon
2018-05-27 17:45:00,10.370000000000001,14.84,,loon
2018-05-27 18:00:00,10.39,14.82,,loon
2018-05-27 18:15:00,10.38,14.82,,loon
2018-05-27 18:30:00,10.39,14.8,,loon
2018-05-27 18:45:00,10.38,14.8,,loon
2018-05-27 19:00:00,10.370000000000001,14.78,,loon
2018-05-27 19:15:00,10.370000000000001,14.76,,loon
2018-05-27 19:30:00,10.370000000000001,14.76,,loon
2018-05-27 19:45:00,10.38,14.76,,loon
2018-05-27 20:00:00,10.38,14.76,,loon
2018-05-27 20:15:00,10.38,14.76,,loon
2018-05-27 20:30:00,10.38,14.76,,loon
2018-05-27 20:45:00,10.370000000000001,14.76,,loon
2018-05-27 21:00:00,10.360000000000001,14.76,,loon
2018-05-27 21:15:00,10.350000000000001,14.739999999999998,,loon
2018-05-27 21:30:00,10.360000000000001,14.739999999999998,,loon
2018-05-27 21:45:00,10.360000000000001,14.739999999999998,,loon
2018-05-27 22:00:00,10.360000000000001,14.739999999999998,,loon
2018-05-27 22:15:00,10.34,14.739999999999998,,loon
2018-05-27 22:30:00,10.350000000000001,14.719999999999999,,loon
2018-05-27 22:45:00,10.350000000000001,14.719999999999999,,loon
2018-05-27 23:00:00,10.34,14.7,,loon
2018-05-27 23:15:00,10.350000000000001,14.7,,loon
2018-05-27 23:30:00,10.350000000000001,14.7,,loon
2018-05-27 23:45:00,10.350000000000001,14.68,,loon
2018-05-28 00:00:00,10.350000000000001,14.68,,loon
2018-05-28 00:15:00,10.350000000000001,14.639999999999999,,loon
2018-05-28 00:30:00,10.350000000000001,14.639999999999999,,loon
2018-05-28 00:45:00,10.360000000000001,14.62,,loon
2018-05-28 01:00:00,10.350000000000001,14.6,,loon
2018-05-28 01:15:00,10.360000000000001,14.6,,loon
2018-05-28 01:30:00,10.360000000000001,14.58,,loon
2018-05-28 01:45:00,10.350000000000001,14.56,,loon
2018-05-28 02:00:00,10.350000000000001,14.56,,loon
2018-05-28 02:15:00,10.34,14.54,,loon
2018-05-28 02:30:00,10.350000000000001,14.54,,loon
2018-05-28 02:45:00,10.360000000000001,14.54,,loon
2018-05-28 03:00:00,10.360000000000001,14.52,,loon
2018-05-28 03:15:00,10.360000000000001,14.54,,loon
2018-05-28 03:30:00,10.350000000000001,14.54,,loon
2018-05-28 03:45:00,10.360000000000001,14.54,,loon
2018-05-28 04:00:00,10.370000000000001,14.52,,loon
2018-05-28 04:15:00,10.370000000000001,14.5,,loon
2018-05-28 04:30:00,10.360000000000001,14.5,,loon
2018-05-28 04:45:00,10.34,14.5,,loon
2018-05-28 05:00:00,10.360000000000001,14.5,,loon
2018-05-28 05:15:00,10.370000000000001,14.48,,loon
2018-05-28 05:30:00,10.370000000000001,14.46,,loon
2018-05-28 05:45:00,10.370000000000001,14.46,,loon
2018-05-28 06:00:00,10.350000000000001,14.46,,loon
2018-05-28 06:15:00,10.350000000000001,14.46,,loon
2018-05-28 06:30:00,10.34,14.46,,loon
2018-05-28 06:45:00,10.34,14.46,,loon
2018-05-28 07:00:00,10.32,14.48,,loon
2018-05-28 07:15:00,10.32,14.5,,loon
2018-05-28 07:30:00,10.32,14.5,,loon
2018-05-28 07:45:00,10.32,14.5,,loon
2018-05-28 08:00:00,10.33,14.48,,loon
2018-05-28 08:15:00,10.34,14.46,,loon
2018-05-28 08:30:00,10.350000000000001,14.46,,loon
2018-05-28 08:45:00,10.34,14.46,,loon
2018-05-28 09:00:00,10.34,14.48,,loon
2018-05-28 09:15:00,10.350000000000001,14.5,,loon
2018-05-28 09:30:00,10.350000000000001,14.5,,loon
2018-05-28 09:45:00,10.350000000000001,14.54,,loon
2018-05-28 10:00:00,10.350000000000001,14.58,,loon
2018-05-28 10:15:00,10.350000000000001,14.6,,loon
2018-05-28 10:30:00,10.360000000000001,14.639999999999999,,loon
2018-05-28 10:45:00,10.360000000000001,14.7,,loon
2018-05-28 11:00:00,10.360000000000001,14.7,,loon
2018-05-28 11:15:00,10.38,14.82,,loon
2018-05-28 11:30:00,10.360000000000001,14.82,,loon
2018-05-28 11:45:00,10.39,14.860000000000001,,loon
2018-05-28 12:00:00,10.350000000000001,14.88,,loon
2018-05-28 12:15:00,10.34,14.92,,loon
2018-05-28 12:30:00,10.33,14.98,,loon
2018-05-28 12:45:00,10.350000000000001,14.98,,loon
2018-05-28 13:00:00,10.350000000000001,15.04,,loon
2018-05-28 13:15:00,10.360000000000001,15.02,,loon
2018-05-28 13:30:00,10.370000000000001,14.96,,loon
2018-05-28 13:45:00,10.370000000000001,14.96,,loon
2018-05-28 14:00:00,10.370000000000001,14.94,,loon
2018-05-28 14:15:00,10.38,14.92,,loon
2018-05-28 14:30:00,10.39,14.92,,loon
2018-05-28 14:45:00,10.38,14.96,,loon
2018-05-28 15:00:00,10.38,14.96,,loon
2018-05-28 15:15:00,10.38,14.96,,loon
2018-05-28 15:30:00,10.39,14.92,,loon
2018-05-28 15:45:00,10.4,14.96,,loon
2018-05-28 16:00:00,10.370000000000001,15.06,,loon
2018-05-28 16:15:00,10.38,15.18,,loon
2018-05-28 16:30:00,10.38,15.18,,loon
2018-05-28 16:45:00,10.38,15.16,,loon
2018-05-28 17:00:00,10.370000000000001,15.219999999999999,,loon
2018-05-28 17:15:00,10.370000000000001,15.239999999999998,,loon
2018-05-28 17:30:00,10.39,15.2,,loon
2018-05-28 17:45:00,10.370000000000001,15.3,,loon
2018-05-28 18:00:00,10.38,15.26,,loon
2018-05-28 18:15:00,10.34,15.32,,loon
2018-05-28 18:30:00,10.370000000000001,15.32,,loon
2018-05-28 18:45:00,10.360000000000001,15.28,,loon
2018-05-28 19:00:00,10.38,15.28,,loon
2018-05-28 19:15:00,10.370000000000001,15.26,,loon
2018-05-28 19:30:00,10.370000000000001,15.239999999999998,,loon
2018-05-28 19:45:00,10.370000000000001,15.18,,loon
2018-05-28 20:00:00,10.370000000000001,15.16,,loon
2018-05-28 20:15:00,10.38,15.139999999999999,,loon
2018-05-28 20:30:00,10.370000000000001,15.12,,loon
2018-05-28 20:45:00,10.370000000000001,15.1,,loon
2018-05-28 21:00:00,10.38,15.1,,loon
2018-05-28 21:15:00,10.360000000000001,15.1,,loon
2018-05-28 21:30:00,10.360000000000001,15.1,,loon
