DateTime,lw_factor,sed_temp_amplitude,sed_temp_amplitude.1,sed_temp_amplitude.2,sed_temp_mean,sed_temp_mean.1,sed_temp_mean.2,sed_temp_peak_doy,sed_temp_peak_doy.1,sed_temp_peak_doy.2,RMSE
2022-04-21 00:35:57,0.887834431880878,2.76412327715296,3.98252197009752,5.29169228554328,12.4383909296624,15.7515166832932,21.8697149272897,277.540550523797,264.575517351171,266.846231854097,1.86659344793964
2022-04-21 00:35:34,0.887834431880878,2.76412327715296,3.98252197009752,5.29169228554328,12.4383909296624,15.7515166832932,21.8697149272897,277.540550523797,264.575517351171,266.846231854097,1.86659344793964
2022-04-21 00:35:10,0.886564637091381,2.73795267547911,4.07685135684551,5.27675711756978,12.4248249319125,15.7567216006855,21.864664849335,277.358600435358,264.613222720356,266.671785949239,1.89315234949189
2022-04-21 00:34:47,0.8871530712246,2.72965026458437,3.99373979362409,5.29974800215007,12.5220101767994,15.6887887920396,21.8831888227959,277.678194287274,264.51803467576,266.90210873564,1.90982332949004
2022-04-21 00:34:22,0.88658696902584,2.73893705344477,3.92401095121819,5.31271809714916,12.443873703175,15.7083105990652,21.8491919521606,277.650722024551,264.617036246124,266.757919956717,1.88285567671122
2022-04-21 00:33:58,0.887057943277344,2.69017020893336,3.94002053344322,5.22823322291485,12.4813632258239,15.7477106601771,21.9001155069494,277.547757375039,264.536312218632,266.804177012205,1.89616949679074
2022-04-21 00:33:35,0.889041286345683,2.76778890971593,3.98876765869173,5.29346534842312,12.4078118638896,15.8305136997559,21.86887593275,277.59278527708,264.537737352994,266.913245716247,1.88011180590139
2022-04-21 00:33:12,0.888629826708086,2.73448342884409,3.88645949494241,5.21704137779149,12.3934037334617,15.7906649750534,21.8879458573003,277.623365434881,264.425426194692,266.722522635063,1.88411547636737
2022-04-21 00:32:48,0.887834431880878,2.76412327715296,3.98252197009752,5.29169228554328,12.4383909296624,15.7515166832932,21.8697149272897,277.540550523797,264.575517351171,266.846231854097,1.86659344793964
2022-04-21 00:32:25,0.889341618058369,2.78048583391918,4.00954410758564,5.27641204568791,12.4979648506892,15.7339703608687,21.8747359375076,277.763215821721,264.509549547979,266.712122388287,1.88644442273532
2022-04-21 00:32:01,0.888239056279336,2.78868040494705,3.95342569806063,5.26859542449265,12.4593769631678,15.7355463732824,21.9367823917521,277.861306553575,264.533775191675,266.808114796778,1.93137994614758
2022-04-21 00:31:38,0.888999596017372,2.7354173157318,3.91252052987723,5.26231686725873,12.4636496012758,15.7694938859895,21.8322755264498,277.703289591467,264.506738906849,266.948590322585,1.88151132260778
2022-04-21 00:31:14,0.887559748258708,2.7420278398666,3.96808682435585,5.29654146177311,12.3993714484462,15.7482864968291,21.9132556163362,277.412084104905,264.53866245306,266.737592550076,1.87029339610691
2022-04-21 00:30:51,0.886210350326233,2.76774388072932,4.02011863609706,5.25870201543212,12.389202090734,15.7071724602725,21.9441011415323,277.307127419064,264.516030965329,266.475669641574,1.87769782115491
2022-04-21 00:30:26,0.887053459336671,2.73230270421002,4.07814949256033,5.23676018526742,12.3390963626025,15.7131215649397,21.8592711329925,277.237277966079,264.743646593285,266.552056544386,1.88712874077882
2022-04-21 00:30:03,0.889421906801853,2.80731386590853,4.00462645816787,5.3093111665464,12.3244877368231,15.6779717529968,21.8629270742936,277.393628669763,264.539743158375,266.592941413968,1.88716491492947
2022-04-21 00:29:39,0.887416309472643,2.76726065565454,3.99344987323337,5.23202961875916,12.4696255324606,15.7554956149612,21.8931360590589,277.683930581896,264.606402524592,266.891993836959,1.85529090911318
2022-04-21 00:29:14,0.88734886964868,2.78590157446655,3.99417629208235,5.18011144716567,12.3828851356339,15.7952227416403,21.8626092729521,277.684405393961,264.639751165024,266.634402305381,1.87884000070805
2022-04-21 00:28:50,0.887523935121315,2.7617542478948,3.9320402378288,5.17643908561968,12.3676914403883,15.7128275891191,21.9297817356069,277.758080415636,264.592782609835,266.77686279214,1.91174672641257
2022-04-21 00:28:26,0.887115054443881,2.77794693775391,4.00121955958449,5.2502303425655,12.3856256407319,15.7672198724069,21.8582962179014,277.492913584657,264.429224347878,266.687462141069,1.8916183926246
2022-04-21 00:28:02,0.888525833510472,2.6993763759123,3.96304224783992,5.30033340329927,12.411376146356,15.7020079814349,21.8605252477307,277.421681845455,264.566976193874,266.649281017798,1.85802205788388
2022-04-21 00:27:37,0.888932950067912,2.75732118779102,4.01103486958937,5.24380351099187,12.3812653248149,15.8565922158314,21.8435304239619,277.269590702047,264.617511888665,266.536517368046,1.89772908742835
2022-04-21 00:27:13,0.885663936522096,2.6601338093155,3.8849295702436,5.148378553516,12.3026312528876,15.7690743676458,21.9253555081287,277.551927339031,264.768615669709,266.727950887923,1.89726108650927
2022-04-21 00:26:49,0.887206720348719,2.74319172139794,3.87693146155902,5.1838206933856,12.3808619081092,15.7426792115341,21.8037234323058,277.462679136477,264.624611881688,266.684630637691,1.87276006030637
2022-04-21 00:26:26,0.890493100092966,2.77276524575038,4.0081247764343,5.35736173719467,12.3918134670444,15.7293438960264,21.7982027194495,277.44968271231,264.423428281529,266.85217494732,1.88387473003841
2022-04-21 00:26:03,0.886954916718304,2.73194467917736,3.93831122782471,5.22386679154309,12.3800834365335,15.7198302784773,21.8833283810131,277.617814366764,264.557566600789,266.853153252049,1.87673660578542
2022-04-21 00:25:39,0.888055787386101,2.71568791194311,3.96703321466985,5.20832136662865,12.3674669308817,15.7373843887276,21.8512801833313,277.568276294004,264.637110702362,266.654207071907,1.88788887667854
2022-04-21 00:25:16,0.887957144778294,2.73891296210078,3.99902123193047,5.22917780686335,12.3721286509227,15.6234816407119,21.9145409753379,277.518070382396,264.527384560266,266.657066867998,1.8654809979209
2022-04-21 00:24:52,0.889353881210993,2.78391383234878,4.0467277858299,5.25321028106755,12.3468627318279,15.8057529259849,21.8040375728496,277.55717041134,264.544560910754,266.7143657513,1.89723935587892
2022-04-21 00:24:29,0.888661030585384,2.72232850806947,3.95029202546079,5.17009161356495,12.4889992400722,15.7130493989699,21.8362962119679,277.542026935156,264.648210014851,266.737265083408,1.91556830705986
2022-04-21 00:24:05,0.888152261463262,2.7671394983365,4.0382822547099,5.24573945451324,12.3848543350285,15.8960145564178,21.8783255263683,277.458021521011,264.577104036737,266.576546249712,1.86976828833268
2022-04-21 00:23:42,0.887579926932333,2.76647467409354,3.97584399358068,5.21995002564513,12.4514753908513,15.7806113286481,21.8690148181206,277.640654793644,264.630968793551,266.636943002203,1.92442490911656
2022-04-21 00:23:18,0.886468717405566,2.74765835070146,3.90811614266692,5.21874518187601,12.470001361255,15.759909803578,21.9396912941312,277.620664131833,264.428718173266,266.897693265107,1.91137962860117
2022-04-21 00:22:55,0.887173350706335,2.7363771844503,3.9667175815918,5.21731142005981,12.4187489446254,15.8152830574907,21.8720715852292,277.406744283584,264.538065007007,266.715053467736,1.86828379792559
2022-04-21 00:22:32,0.888593709783988,2.74209419970681,3.85706992824375,5.22733168281515,12.4553273383235,15.7541707090076,21.8601041670005,277.821585512439,264.435529371554,267.07878229837,1.89592503359971
2022-04-21 00:22:08,0.890907111467392,2.89765774419594,3.95971404647344,5.31884624877634,12.4105136006652,15.8064496214334,21.8876898937577,277.460600226916,264.425606649869,266.750336680845,1.87912894955749
